Device,Time,DHT1-OUT Temp,DHT1-OUT Hum,DHT2-IN Temp,DHT2-IN Hum,Soil,Infrared
S161,1486911899,22.10,11.90,21.60,12.80,0.10,17.40
S161,1486912198,22.00,11.60,21.50,12.90,0.10,17.40
S161,1486912497,22.00,11.70,21.60,13.10,0.10,17.40
S161,1486912796,21.90,12.00,21.70,13.30,0.10,17.40
S161,1486913095,21.90,12.00,21.80,13.20,0.10,17.40
S161,1486913394,21.90,12.20,21.80,13.10,0.10,17.40
S161,1486913693,21.90,11.80,21.80,13.00,0.10,17.40
S161,1486913992,21.90,11.90,21.70,12.70,0.10,17.40
S161,1486914291,21.90,12.00,21.60,13.00,0.10,17.40
S161,1486914590,21.90,11.80,21.50,12.80,0.10,17.40
S161,1486914889,21.80,11.60,21.40,12.80,0.10,17.40
S161,1486915188,21.80,11.70,21.50,12.70,0.10,17.40
S161,1486915487,21.80,11.70,21.30,12.50,0.10,17.40
S161,1486915786,21.70,11.60,21.30,12.60,0.10,17.40
S161,1486916085,21.70,12.30,21.30,12.80,0.10,17.40
S161,1486916384,21.70,12.10,21.40,12.80,0.10,17.40
S161,1486916683,21.60,11.80,21.40,12.70,0.10,17.40
S161,1486916982,21.60,11.60,21.20,12.60,0.10,17.40
S161,1486917281,21.60,11.50,21.20,12.50,0.10,17.40
S161,1486917580,21.60,11.50,21.20,12.70,0.10,17.40
S161,1486917879,21.60,12.00,21.30,12.70,0.10,17.40
S161,1486918178,21.60,11.80,21.40,12.60,0.10,17.40
S161,1486918477,21.60,11.90,21.40,12.40,0.10,17.40
S161,1486918776,21.60,11.80,21.40,12.60,0.10,17.40
S161,1486919075,21.60,11.50,21.40,12.20,0.10,17.40
S161,1486919374,21.60,11.60,21.30,12.20,0.10,17.40
S161,1486919673,21.60,11.50,21.30,12.20,0.10,17.40
S161,1486919973,21.50,11.80,21.30,12.30,0.10,17.40
S161,1486920272,21.50,11.90,21.50,12.50,0.10,17.40
S161,1486920571,21.50,12.00,21.50,12.60,0.10,17.40
S161,1486920870,21.50,11.80,21.50,12.60,0.10,17.40
S161,1486921169,21.50,11.60,21.40,12.50,0.10,17.40
S161,1486921469,21.50,11.50,21.20,12.20,0.10,17.40
S161,1486921768,21.50,11.50,21.20,12.30,0.10,17.40
S161,1486922067,21.50,11.70,21.20,12.40,0.10,17.40
S161,1486922367,21.50,12.00,21.40,12.60,0.10,17.40
S161,1486922666,21.50,11.90,21.40,12.60,0.10,17.40
S161,1486922966,21.50,11.90,21.40,12.30,0.10,17.40
S161,1486923265,21.50,11.90,21.30,12.40,0.10,17.40
S161,1486923564,21.50,11.60,21.20,12.20,0.10,17.40
S161,1486923863,21.50,11.70,21.20,12.30,0.10,17.40
S161,1486924162,21.40,11.80,21.30,12.60,0.10,17.40
S161,1486924461,21.40,11.90,21.30,12.50,0.10,17.40
S161,1486924761,21.40,11.90,21.40,12.60,0.10,17.40
S161,1486925060,21.50,11.90,21.30,12.40,0.10,17.40
S161,1486925359,21.40,11.60,21.30,12.20,0.10,17.40
S161,1486925658,21.40,11.60,21.20,12.20,0.10,17.40
S161,1486925958,21.40,11.60,21.20,12.30,0.10,17.40
S161,1486926257,21.40,11.80,21.30,12.30,0.10,17.40
S161,1486926556,21.40,11.90,21.30,12.50,0.10,17.40
S161,1486926855,21.40,11.80,21.30,12.40,0.10,17.40
S161,1486927154,21.40,11.40,21.30,12.20,0.10,17.40
S161,1486927453,21.40,11.50,21.30,12.20,0.10,17.40
S161,1486927752,21.40,11.40,21.20,12.10,0.10,17.40
S161,1486928051,21.40,11.60,21.20,12.30,0.10,17.40
S161,1486928351,21.40,11.80,21.30,12.30,0.10,17.40
S161,1486928650,21.40,11.80,21.40,12.40,0.10,17.40
S161,1486928949,21.40,11.80,21.50,12.30,0.10,17.40
S161,1486929248,21.40,11.80,21.40,12.20,0.10,17.40
S161,1486929547,21.40,11.40,21.20,12.10,0.10,17.40
S161,1486929846,21.40,11.50,21.10,12.10,0.10,17.40
S161,1486930145,21.40,11.60,21.20,12.40,0.10,17.40
S161,1486930444,21.40,11.70,21.30,12.30,0.10,17.40
S161,1486930744,21.40,11.80,21.40,12.50,0.10,17.40
S161,1486931043,21.40,11.90,21.40,12.50,0.10,17.40
S161,1486931342,21.40,11.70,21.40,12.30,0.10,17.40
S161,1486931641,21.40,11.60,21.30,12.20,0.10,17.40
S161,1486931940,21.40,11.40,21.20,12.10,0.10,17.40
S161,1486932239,21.40,11.60,21.10,12.20,0.10,17.40
S161,1486932539,21.30,11.70,21.20,12.30,0.10,17.40
S161,1486932838,21.30,11.70,21.20,12.40,0.10,17.40
S161,1486933137,21.30,11.70,21.20,12.50,0.10,17.40
S161,1486933436,21.30,11.70,21.00,12.40,0.10,17.40
S161,1486933735,21.20,11.40,20.80,12.30,0.10,17.40
S161,1486934034,21.20,11.40,20.60,12.40,0.10,17.40
S161,1486934333,21.10,11.50,20.50,12.50,0.10,17.40
S161,1486934632,21.00,11.50,20.50,12.70,0.10,17.40
S161,1486934931,21.00,11.70,20.40,12.70,0.10,17.40
S161,1486935230,20.90,11.80,20.30,12.70,0.10,17.40
S161,1486935529,20.80,11.80,20.20,12.80,0.10,17.40
S161,1486935828,20.80,11.90,20.10,13.00,0.10,17.40
S161,1486936128,20.70,12.00,20.10,13.10,0.10,17.40
S161,1486936427,20.70,12.00,20.10,13.20,0.10,17.40
S161,1486936726,20.60,12.10,20.10,13.30,0.10,17.40
S161,1486937025,20.60,12.30,20.20,13.50,0.10,17.40
S161,1486937324,20.60,12.40,20.20,13.60,0.10,17.40
S161,1486937623,20.50,12.50,20.20,13.70,0.10,17.40
S161,1486937922,20.50,12.50,20.20,13.70,0.10,17.40
S161,1486938221,20.50,12.50,20.10,13.70,0.10,17.40
S161,1486938520,20.50,12.70,20.10,13.80,0.10,17.40
S161,1486938819,20.40,12.70,20.10,13.90,0.10,17.40
S161,1486939118,20.40,12.70,20.10,13.90,0.10,17.40
