Device,Time,DHT1-OUT Temp,DHT1-OUT Hum,DHT2-IN Temp,DHT2-IN Hum,Soil,Infrared
S131,1486911899,21.80,11.50,21.70,10.80,0.10,17.40
S131,1486912198,21.80,11.70,21.60,10.60,0.10,17.40
S131,1486912497,21.80,11.60,21.50,10.70,0.10,17.40
S131,1486912796,21.80,11.70,21.40,11.10,0.10,17.40
S131,1486913095,21.70,11.40,21.40,10.70,0.10,17.40
S131,1486913394,21.70,11.70,21.30,10.50,0.10,17.40
S131,1486913693,21.70,11.30,21.40,10.90,0.10,17.40
S131,1486913992,21.70,11.60,21.50,10.90,0.10,17.40
S131,1486914291,21.70,11.80,21.60,10.80,0.10,17.40
S131,1486914590,21.70,12.00,21.60,10.70,0.10,17.40
S131,1486914889,21.70,11.50,21.60,10.60,0.10,17.40
S131,1486915188,21.70,12.00,21.60,10.70,0.10,17.40
S131,1486915487,21.70,11.80,21.50,10.80,0.10,17.40
S131,1486915786,21.70,11.90,21.40,10.50,0.10,17.40
S131,1486916085,21.60,11.40,21.30,10.50,0.10,17.40
S131,1486916385,21.70,11.60,21.30,10.70,0.10,17.40
S131,1486916684,21.60,11.60,21.20,10.40,0.10,17.40
S131,1486916983,21.60,11.50,21.20,10.50,0.10,17.40
S131,1486917282,21.60,11.90,21.20,10.50,0.10,17.40
S131,1486917581,21.60,11.80,21.30,10.80,0.10,17.40
S131,1486917880,21.60,11.70,21.20,10.70,0.10,17.40
S131,1486918180,21.60,11.70,21.20,10.40,0.10,17.40
S131,1486918479,21.60,11.30,21.00,10.30,0.10,17.40
S131,1486918778,21.60,11.30,21.00,10.40,0.10,17.40
S131,1486919078,21.50,11.30,21.20,10.50,0.10,17.40
S131,1486919377,21.50,11.20,21.30,10.60,0.10,17.40
S131,1486919676,21.50,11.70,21.30,10.40,0.10,17.40
S131,1486919976,21.50,11.70,21.40,10.40,0.10,17.40
S131,1486920275,21.50,11.30,21.30,10.00,0.10,17.40
S131,1486920574,21.50,11.30,21.20,10.20,0.10,17.40
S131,1486920873,21.50,11.30,21.20,10.10,0.10,17.40
S131,1486921173,21.50,11.60,21.20,10.20,0.10,17.40
S131,1486921472,21.50,11.50,21.30,10.30,0.10,17.40
S131,1486921771,21.40,11.70,21.40,10.50,0.10,17.40
S131,1486922070,21.50,11.80,21.40,10.40,0.10,17.40
S131,1486922370,21.50,11.40,21.30,10.30,0.10,17.40
S131,1486922669,21.50,11.60,21.20,10.10,0.10,17.40
S131,1486922969,21.40,11.30,21.10,10.00,0.10,17.40
S131,1486923268,21.40,11.40,21.10,10.30,0.10,17.40
S131,1486923567,21.50,11.80,21.20,10.30,0.10,17.40
S131,1486923867,21.40,11.90,21.30,10.30,0.10,17.40
S131,1486924166,21.40,11.80,21.30,10.50,0.10,17.40
S131,1486924465,21.40,11.80,21.20,10.30,0.10,17.40
S131,1486924764,21.40,11.50,21.10,10.00,0.10,17.40
S131,1486925063,21.40,11.50,21.10,10.00,0.10,17.40
S131,1486925362,21.40,11.60,21.10,10.20,0.10,17.40
S131,1486925661,21.40,11.60,21.20,10.20,0.10,17.40
S131,1486925961,21.40,11.60,21.20,10.30,0.10,17.40
S131,1486926260,21.40,11.50,21.30,10.30,0.10,17.40
S131,1486926559,21.40,11.50,21.20,10.10,0.10,17.40
S131,1486926858,21.40,11.20,21.10,10.00,0.10,17.40
S131,1486927157,21.40,11.30,21.10,10.00,0.10,17.40
S131,1486927456,21.40,11.50,21.20,10.20,0.10,17.40
S131,1486927755,21.40,11.60,21.20,10.10,0.10,17.40
S131,1486928054,21.40,11.80,21.30,10.20,0.10,17.40
S131,1486928353,21.40,11.30,21.20,10.10,0.10,17.40
S131,1486928652,21.40,11.30,21.20,10.00,0.10,17.40
S131,1486928951,21.40,11.40,21.10,9.90,0.10,17.40
S131,1486929250,21.40,11.40,21.10,10.10,0.10,17.40
