Device,Time,DHT1-OUT Temp,DHT1-OUT Hum,DHT2-IN Temp,DHT2-IN Hum,Soil,Infrared
S131,1486911899,0.00,0.00,0.00,0.00,0.10,17.20
S131,1486912198,0.00,0.00,0.00,0.00,0.10,17.20
S131,1486912497,0.00,0.00,0.00,0.00,0.10,17.20
S131,1486912796,0.00,0.00,0.00,0.00,0.10,17.20
S131,1486913095,0.00,0.00,0.00,0.00,0.10,17.20
S131,1486913394,0.00,0.00,0.00,0.00,0.10,17.20
S131,1486913693,0.00,0.00,0.00,0.00,0.10,17.20
S131,1486913992,0.00,0.00,0.00,0.00,0.10,17.20
S131,1486914291,0.00,0.00,0.00,0.00,0.10,17.20
S131,1486914590,0.00,0.00,0.00,0.00,0.10,17.20
S131,1486914889,0.00,0.00,0.00,0.00,0.10,17.20
S131,1486915188,0.00,0.00,0.00,0.00,0.10,17.20
S131,1486915487,0.00,0.00,0.00,0.00,0.10,17.20
S131,1486915786,0.00,0.00,0.00,0.00,0.10,17.20
S131,1486916085,0.00,0.00,0.00,0.00,0.10,17.20
S131,1486916385,0.00,0.00,0.00,0.00,0.10,17.20
S131,1486916684,0.00,0.00,0.00,0.00,0.10,17.20
S131,1486916983,0.00,0.00,0.00,0.00,0.10,17.20
S131,1486917282,0.00,0.00,0.00,0.00,0.10,17.20
S131,1486917581,0.00,0.00,0.00,0.00,0.10,17.20
S131,1486917880,0.00,0.00,0.00,0.00,0.10,17.20
S131,1486918180,0.00,0.00,0.00,0.00,0.10,17.20
S131,1486918479,0.00,0.00,0.00,0.00,0.10,17.20
S131,1486918779,0.00,0.00,0.00,0.00,0.10,17.20
S131,1486919078,0.00,0.00,0.00,0.00,0.10,17.20
S131,1486919377,0.00,0.00,0.00,0.00,0.10,17.20
S131,1486919676,0.00,0.00,0.00,0.00,0.10,17.20
S131,1486919976,0.00,0.00,0.00,0.00,0.10,17.20
S131,1486920275,0.00,0.00,0.00,0.00,0.10,17.20
S131,1486920574,0.00,0.00,0.00,0.00,0.10,17.20
