Device,Time,DHT1-OUT Temp,DHT1-OUT Hum,DHT2-IN Temp,DHT2-IN Hum,Soil,Infrared
S154,1486911899,21.40,8.50,21.70,11.20,0.10,17.50
S154,1486912198,21.40,8.50,21.70,11.40,0.10,17.50
S154,1486912497,21.30,8.50,21.70,11.30,0.10,17.50
S154,1486912796,21.40,13.60,21.70,11.40,0.10,17.50
S154,1486913095,21.40,9.20,21.60,11.50,0.10,17.50
S154,1486913394,21.30,8.60,21.60,11.40,0.10,17.50
S154,1486913693,21.30,9.20,21.60,11.60,0.10,17.50
S154,1486913992,21.30,9.70,21.60,11.70,0.10,17.50
S154,1486914291,21.30,9.30,21.70,11.50,0.10,17.50
S154,1486914590,21.30,9.30,21.70,11.50,0.10,17.50
S154,1486914889,21.30,8.90,21.70,11.30,0.10,17.50
S154,1486915188,21.30,9.30,21.70,11.30,0.10,17.50
S154,1486915487,21.30,9.30,21.70,11.60,0.10,17.50
S154,1486915786,21.30,9.30,21.60,11.30,0.10,17.50
S154,1486916085,21.30,9.30,21.60,11.60,0.10,17.50
S154,1486916384,21.30,9.30,21.50,11.20,0.10,17.50
S154,1486916683,21.30,8.80,21.50,11.20,0.10,17.50
S154,1486916982,21.20,8.90,21.50,11.10,0.10,17.50
S154,1486917281,21.20,9.10,21.50,11.20,0.10,17.50
S154,1486917580,21.20,9.20,21.50,11.30,0.10,17.50
S154,1486917879,21.20,9.10,21.50,11.30,0.10,17.50
S154,1486918179,21.20,8.60,21.50,11.20,0.10,17.50
S154,1486918478,21.20,8.60,21.40,11.00,0.10,17.50
S154,1486918777,21.20,8.60,21.40,10.80,0.10,17.50
S154,1486919077,21.20,9.10,21.40,10.90,0.10,17.50
S154,1486919376,21.10,8.90,21.50,11.00,0.10,17.50
S154,1486919675,21.20,8.90,21.50,10.60,0.10,17.50
S154,1486919975,21.10,9.00,21.50,10.70,0.10,17.50
S154,1486920274,21.10,8.40,21.50,10.80,0.10,17.50
S154,1486920573,21.10,8.40,21.50,10.80,0.10,17.50
S154,1486920872,21.10,8.20,21.50,10.90,0.10,17.50
S154,1486921172,21.10,8.80,21.50,10.60,0.10,17.50
S154,1486921471,21.10,9.10,21.50,11.20,0.10,17.50
S154,1486921770,21.10,9.10,21.50,11.00,0.10,17.50
S154,1486922069,21.10,8.90,21.50,10.80,0.10,17.50
S154,1486922369,21.10,8.50,21.50,10.90,0.10,17.50
S154,1486922668,21.10,8.30,21.50,10.60,0.10,17.50
S154,1486922968,21.10,8.30,21.40,10.70,0.10,17.50
S154,1486923267,21.10,8.70,21.40,10.60,0.10,17.50
S154,1486923566,21.10,9.10,21.40,10.70,0.10,17.50
S154,1486923865,21.10,9.10,21.50,10.80,0.10,17.50
S154,1486924164,21.10,8.80,21.50,10.70,0.10,17.50
S154,1486924463,21.10,8.50,21.50,11.00,0.10,17.50
S154,1486924763,21.10,8.40,21.40,10.60,0.10,17.50
S154,1486925062,21.10,8.30,21.40,10.70,0.10,17.50
S154,1486925361,21.10,8.80,21.40,10.50,0.10,17.50
S154,1486925660,21.10,9.00,21.50,10.60,0.10,17.50
S154,1486925960,21.10,9.10,21.50,10.90,0.10,17.50
S154,1486926259,21.10,8.70,21.50,10.80,0.10,17.50
S154,1486926558,21.10,8.40,21.50,10.70,0.10,17.50
S154,1486926857,21.10,8.30,21.40,10.50,0.10,17.50
S154,1486927156,21.10,8.30,21.40,10.80,0.10,17.50
S154,1486927455,21.10,8.80,21.40,10.50,0.10,17.50
