Device,Time,DHT1-OUT Temp,DHT1-OUT Hum,DHT2-IN Temp,DHT2-IN Hum,Soil,Infrared
S166,1486911899,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486912198,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486912497,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486912796,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486913095,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486913394,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486913693,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486913992,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486914291,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486914590,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486914889,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486915188,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486915487,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486915786,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486916085,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486916384,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486916683,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486916982,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486917281,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486917580,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486917879,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486918179,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486918478,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486918777,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486919077,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486919376,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486919675,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486919975,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486920274,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486920573,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486920872,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486921172,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486921471,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486921770,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486922069,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486922369,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486922668,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486922968,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486923267,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486923566,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486923865,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486924164,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486924463,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486924763,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486925062,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486925361,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486925660,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486925960,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486926259,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486926558,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486926857,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486927156,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486927455,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486927754,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486928053,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486928352,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486928651,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486928950,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486929249,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486929548,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486929847,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486930146,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486930445,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486930745,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486931044,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486931343,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486931642,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486931941,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486932240,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486932539,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486932838,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486933137,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486933436,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486933735,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486934034,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486934333,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486934632,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486934931,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486935230,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486935529,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486935828,0.00,0.00,0.00,0.00,0.10,17.40
S166,1486936127,0.00,0.00,0.00,0.00,0.10,17.40
S166,1486936426,0.00,0.00,0.00,0.00,0.10,17.40
S166,1486936725,0.00,0.00,0.00,0.00,0.10,17.40
S166,1486937024,0.00,0.00,0.00,0.00,0.10,17.40
S166,1486937323,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486937622,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486937921,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486938220,0.00,0.00,0.00,0.00,0.10,17.40
S166,1486938519,0.00,0.00,0.00,0.00,0.10,17.40
S166,1486938818,0.00,0.00,0.00,0.00,0.10,17.40
S166,1486939117,0.00,0.00,0.00,0.00,0.10,17.40
S166,1486939416,0.00,0.00,0.00,0.00,0.10,17.40
S166,1486939715,0.00,0.00,0.00,0.00,0.10,17.40
S166,1486940014,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486940313,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486940612,0.00,0.00,0.00,0.00,0.10,17.50
S166,1486940911,0.00,0.00,0.00,0.00,0.10,17.40
S166,1486941210,0.00,0.00,0.00,0.00,0.10,17.40
S166,1486941509,0.00,0.00,0.00,0.00,0.10,17.40
