Device,Time,DHT1-OUT Temp,DHT1-OUT Hum,DHT2-IN Temp,DHT2-IN Hum,Soil,Infrared
S131,1486911899,0.00,0.00,0.00,0.00,0.10,17.40
S131,1486912198,0.00,0.00,0.00,0.00,0.10,17.40
S131,1486912497,0.00,0.00,0.00,0.00,0.10,17.40
S131,1486912796,0.00,0.00,0.00,0.00,0.10,17.40
S131,1486913095,0.00,0.00,0.00,0.00,0.10,17.40
S131,1486913394,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486913693,0.00,0.00,0.00,0.00,0.10,17.40
S131,1486913992,0.00,0.00,0.00,0.00,0.10,17.40
S131,1486914291,0.00,0.00,0.00,0.00,0.10,17.40
S131,1486914590,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486914889,0.00,0.00,0.00,0.00,0.10,17.40
S131,1486915188,0.00,0.00,0.00,0.00,0.10,17.40
S131,1486915487,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486915786,0.00,0.00,0.00,0.00,0.10,17.40
S131,1486916085,0.00,0.00,0.00,0.00,0.10,17.40
S131,1486916384,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486916683,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486916982,0.00,0.00,0.00,0.00,0.20,17.50
S131,1486917281,0.00,0.00,0.00,0.00,0.10,17.40
S131,1486917580,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486917879,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486918178,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486918477,0.00,0.00,0.00,0.00,0.10,17.40
S131,1486918776,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486919075,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486919374,0.00,0.00,0.00,0.00,0.10,17.40
S131,1486919673,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486919973,0.00,0.00,0.00,0.00,0.10,17.40
S131,1486920272,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486920571,0.00,0.00,0.00,0.00,0.10,17.40
S131,1486920870,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486921169,0.00,0.00,0.00,0.00,0.10,17.40
S131,1486921469,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486921768,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486922067,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486922367,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486922666,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486922966,0.00,0.00,0.00,0.00,0.10,17.40
S131,1486923265,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486923564,0.00,0.00,0.00,0.00,0.10,17.40
S131,1486923863,0.00,0.00,0.00,0.00,0.10,17.40
S131,1486924162,0.00,0.00,0.00,0.00,0.10,17.40
S131,1486924461,0.00,0.00,0.00,0.00,0.10,17.40
S131,1486924761,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486925060,0.00,0.00,0.00,0.00,0.10,17.40
S131,1486925359,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486925658,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486925958,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486926257,0.00,0.00,0.00,0.00,0.10,17.40
S131,1486926557,0.00,0.00,0.00,0.00,0.10,17.40
S131,1486926856,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486927155,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486927454,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486927753,0.00,0.00,0.00,0.00,0.10,17.40
S131,1486928052,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486928352,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486928651,0.00,0.00,0.00,0.00,0.10,17.40
S131,1486928950,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486929250,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486929549,0.00,0.00,0.00,0.00,0.10,17.40
S131,1486929848,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486930148,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486930447,0.00,0.00,0.00,0.00,0.10,17.40
S131,1486930747,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486931046,0.00,0.00,0.00,0.00,0.10,17.40
S131,1486931345,0.00,0.00,0.00,0.00,0.10,17.40
S131,1486931644,0.00,0.00,0.00,0.00,0.10,17.40
S131,1486931943,0.00,0.00,0.00,0.00,0.10,17.40
S131,1486932242,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486932542,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486932841,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486933140,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486933439,0.00,0.00,0.00,0.00,0.10,17.40
S131,1486933738,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486934037,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486934336,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486934635,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486934934,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486935233,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486935532,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486935831,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486936131,0.00,0.00,0.00,0.00,0.10,17.40
S131,1486936430,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486936729,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486937028,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486937327,0.00,0.00,0.00,0.00,0.10,17.40
S131,1486937626,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486937925,0.00,0.00,0.00,0.00,0.10,17.40
S131,1486938224,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486938523,0.00,0.00,0.00,0.00,0.10,17.40
S131,1486938822,0.00,0.00,0.00,0.00,0.10,17.40
S131,1486939121,0.00,0.00,0.00,0.00,0.10,17.40
S131,1486939420,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486939719,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486940018,0.00,0.00,0.00,0.00,0.10,17.40
S131,1486940318,0.00,0.00,0.00,0.00,0.10,17.40
S131,1486940617,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486940916,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486941215,0.00,0.00,0.00,0.00,0.10,17.40
S131,1486941514,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486941813,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486942112,0.00,0.00,0.00,0.00,0.10,17.40
S131,1486942411,0.00,0.00,0.00,0.00,0.10,17.40
S131,1486942710,0.00,0.00,0.00,0.00,0.10,17.40
S131,1486943009,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486943308,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486943607,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486943906,0.00,0.00,0.00,0.00,0.10,17.40
S131,1486944205,0.00,0.00,0.00,0.00,0.10,17.40
S131,1486944504,0.00,0.00,0.00,0.00,0.10,17.40
S131,1486944803,0.00,0.00,0.00,0.00,0.10,17.40
S131,1486945102,0.00,0.00,0.00,0.00,0.10,17.40
S131,1486945401,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486945700,0.00,0.00,0.00,0.00,0.10,17.40
S131,1486945999,0.00,0.00,0.00,0.00,0.10,17.40
S131,1486946298,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486946597,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486946896,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486947195,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486947494,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486947793,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486948092,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486948391,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486948690,0.00,0.00,0.00,0.00,0.10,17.40
S131,1486948989,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486949288,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486949587,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486949886,0.00,0.00,0.00,0.00,0.10,17.40
S131,1486950186,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486950485,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486950784,0.00,0.00,0.00,0.00,0.10,17.40
S131,1486951083,0.00,0.00,0.00,0.00,0.10,17.50
S131,1486951382,0.00,0.00,0.00,0.00,0.10,17.40
