Device,Time,DHT1-OUT Temp,DHT1-OUT Hum,DHT2-IN Temp,DHT2-IN Hum,Soil,Infrared
S102,1486911899,21.90,9.40,21.60,10.00,0.10,17.50
S102,1486912198,21.90,9.80,21.70,9.90,0.10,17.50
S102,1486912497,21.90,9.70,21.80,10.00,0.10,17.50
S102,1486912796,21.90,9.90,21.80,10.00,0.10,17.50
S102,1486913095,21.90,9.70,21.80,10.10,0.10,17.50
S102,1486913394,21.90,9.80,21.70,9.70,0.10,17.50
S102,1486913693,21.80,9.50,21.70,9.90,0.10,17.50
S102,1486913992,21.80,9.50,21.70,10.30,0.10,17.50
S102,1486914291,21.80,9.90,21.70,10.10,0.10,17.50
S102,1486914590,21.80,9.90,21.80,10.30,0.10,17.50
S102,1486914889,21.80,10.00,21.80,9.90,0.10,17.50
S102,1486915188,21.80,9.70,21.80,10.10,0.10,17.50
S102,1486915487,21.80,9.90,21.70,10.00,0.10,17.50
S102,1486915786,21.80,9.90,21.60,9.90,0.10,17.50
S102,1486916085,21.80,9.70,21.60,9.90,0.10,17.50
S102,1486916384,21.80,9.60,21.50,9.90,0.10,17.50
S102,1486916683,21.80,9.50,21.40,9.60,0.10,17.50
S102,1486916982,21.80,9.60,21.40,9.80,0.10,17.50
S102,1486917281,21.80,9.60,21.50,10.10,0.10,17.50
S102,1486917580,21.70,9.70,21.40,10.00,0.10,17.50
S102,1486917879,21.70,9.70,21.50,10.00,0.10,17.50
S102,1486918178,21.70,9.60,21.40,9.70,0.10,17.50
S102,1486918477,21.70,9.40,21.40,9.60,0.10,17.50
S102,1486918776,21.70,9.40,21.30,9.60,0.10,17.50
S102,1486919075,21.60,9.60,21.30,9.60,0.10,17.50
S102,1486919375,21.60,9.70,21.40,9.90,0.10,17.50
S102,1486919674,21.60,9.70,21.40,9.90,0.10,17.50
S102,1486919974,21.60,9.80,21.40,9.70,0.10,17.50
S102,1486920273,21.60,9.50,21.40,9.70,0.10,17.50
S102,1486920572,21.60,9.20,21.40,9.40,0.10,17.50
S102,1486920871,21.60,9.40,21.30,9.20,0.10,17.50
S102,1486921171,21.60,9.30,21.40,9.50,0.10,17.50
S102,1486921470,21.60,9.50,21.40,9.60,0.10,17.50
S102,1486921769,21.60,9.70,21.40,9.80,0.10,17.50
S102,1486922068,21.60,9.80,21.40,9.90,0.10,17.50
S102,1486922368,21.60,9.80,21.40,9.90,0.10,17.50
S102,1486922667,21.60,9.60,21.30,9.40,0.10,17.50
S102,1486922967,21.60,9.30,21.30,9.30,0.10,17.50
S102,1486923266,21.60,9.20,21.30,9.50,0.10,17.50
S102,1486923565,21.60,9.60,21.30,9.70,0.10,17.50
S102,1486923865,21.60,9.70,21.30,9.80,0.10,17.50
S102,1486924164,21.60,9.80,21.30,9.90,0.10,17.50
S102,1486924463,21.60,9.80,21.30,9.80,0.10,17.50
S102,1486924763,21.60,9.70,21.30,9.70,0.10,17.50
S102,1486925062,21.50,9.20,21.30,9.40,0.10,17.50
S102,1486925361,21.50,9.40,21.20,9.60,0.10,17.50
S102,1486925660,21.50,9.60,21.30,9.70,0.10,17.50
S102,1486925960,21.50,9.60,21.30,9.70,0.10,17.50
S102,1486926259,21.50,9.70,21.30,9.80,0.10,17.50
S102,1486926558,21.50,9.60,21.30,9.70,0.10,17.50
S102,1486926857,21.50,9.30,21.30,9.30,0.10,17.50
S102,1486927156,21.50,9.20,21.20,9.30,0.10,17.50
S102,1486927455,21.50,9.30,21.30,9.60,0.10,17.50
S102,1486927754,21.50,9.40,21.30,9.70,0.10,17.50
S102,1486928053,21.50,9.60,21.30,9.70,0.10,17.50
S102,1486928352,21.50,9.50,21.30,9.60,0.10,17.50
S102,1486928651,21.50,9.40,21.30,9.60,0.10,17.50
S102,1486928950,21.50,9.20,21.20,9.10,0.10,17.50
S102,1486929249,21.50,9.20,21.20,9.40,0.10,17.50
S102,1486929548,21.50,9.40,21.20,9.60,0.10,17.50
S102,1486929847,21.50,9.60,21.30,9.50,0.10,17.50
S102,1486930146,21.50,9.50,21.30,9.60,0.10,17.50
S102,1486930445,21.50,9.40,21.30,9.60,0.10,17.50
S102,1486930744,21.50,9.40,21.30,9.50,0.10,17.50
S102,1486931043,21.50,9.00,21.20,9.20,0.10,17.50
