Device,Time,DHT1-OUT Temp,DHT1-OUT Hum,DHT2-IN Temp,DHT2-IN Hum,Soil,Infrared
S103,1486911899,21.80,8.10,22.00,5.70,0.10,17.50
S103,1486912198,21.80,8.70,22.00,5.40,0.10,17.50
S103,1486912497,21.80,8.80,22.10,5.70,0.10,17.50
S103,1486912796,21.80,8.90,22.00,5.50,0.10,17.50
S103,1486913095,21.80,8.80,22.00,5.60,0.10,17.50
S103,1486913394,21.70,8.90,22.00,5.30,0.10,17.50
S103,1486913693,21.70,8.40,21.90,5.50,0.10,17.50
S103,1486913992,21.70,8.40,21.90,5.80,0.10,17.50
S103,1486914291,21.70,9.00,22.00,5.80,0.10,17.50
S103,1486914590,21.70,8.70,22.00,5.80,0.10,17.40
S103,1486914889,21.70,8.80,22.00,5.40,0.10,17.50
S103,1486915188,21.70,8.60,22.00,5.60,0.10,17.50
S103,1486915487,21.70,9.10,21.90,5.40,0.10,17.50
S103,1486915786,21.70,8.90,21.90,5.40,0.10,17.50
S103,1486916085,21.70,9.10,21.80,5.30,0.10,17.50
S103,1486916384,21.70,8.90,21.80,5.40,0.10,17.50
S103,1486916683,21.70,8.80,21.70,5.20,0.10,17.50
S103,1486916982,21.70,8.70,21.70,5.30,0.10,17.50
S103,1486917281,21.60,8.80,21.70,5.60,0.10,17.40
S103,1486917580,21.60,8.70,21.70,5.60,0.10,17.40
S103,1486917879,21.60,8.90,21.70,5.70,0.10,17.50
S103,1486918178,21.60,9.00,21.60,5.80,0.10,17.50
S103,1486918477,21.60,8.80,21.60,5.20,0.10,17.50
S103,1486918776,21.60,8.90,21.50,5.20,0.10,17.40
S103,1486919075,21.60,8.70,21.50,5.20,0.10,17.40
S103,1486919374,21.60,9.00,21.50,5.40,0.10,17.50
S103,1486919673,21.50,8.90,21.60,5.40,0.10,17.50
S103,1486919973,21.50,9.00,21.70,5.30,0.10,17.40
S103,1486920272,21.50,8.70,21.60,5.20,0.10,17.50
S103,1486920571,21.50,8.50,21.50,4.90,0.10,17.50
S103,1486920870,21.50,8.70,21.50,4.90,0.10,17.50
S103,1486921170,21.50,8.80,21.50,5.10,0.10,17.50
S103,1486921469,21.50,8.60,21.50,5.20,0.10,17.50
S103,1486921768,21.50,8.90,21.60,5.40,0.10,17.50
S103,1486922067,21.50,8.90,21.60,5.50,0.10,17.50
S103,1486922367,21.50,9.10,21.60,5.50,0.10,17.50
S103,1486922666,21.50,9.00,21.50,5.00,0.10,17.40
S103,1486922966,21.50,8.80,21.50,4.90,0.10,17.40
S103,1486923265,21.50,8.70,21.40,5.20,0.10,17.50
S103,1486923564,21.50,8.90,21.40,5.20,0.10,17.50
S103,1486923863,21.50,9.00,21.50,5.30,0.10,17.40
S103,1486924162,21.50,9.00,21.50,5.40,0.10,17.50
S103,1486924461,21.50,9.10,21.50,5.30,0.10,17.50
S103,1486924761,21.50,9.00,21.50,5.20,0.10,17.50
S103,1486925060,21.50,8.80,21.40,4.80,0.10,17.40
S103,1486925359,21.40,8.80,21.40,5.20,0.10,17.50
S103,1486925658,21.40,8.90,21.40,5.20,0.10,17.50
S103,1486925958,21.40,8.90,21.40,5.20,0.10,17.40
S103,1486926257,21.40,8.90,21.50,5.40,0.10,17.50
S103,1486926556,21.40,9.00,21.50,5.20,0.10,17.50
S103,1486926855,21.40,8.90,21.50,4.90,0.10,17.50
S103,1486927154,21.40,8.70,21.40,4.90,0.10,17.50
S103,1486927453,21.40,8.80,21.40,5.20,0.10,17.50
S103,1486927752,21.40,8.80,21.40,5.10,0.10,17.50
S103,1486928051,21.40,8.90,21.50,5.20,0.10,17.40
S103,1486928350,21.40,8.80,21.50,5.20,0.10,17.50
S103,1486928649,21.40,8.80,21.50,5.20,0.10,17.50
S103,1486928948,21.40,8.70,21.40,4.70,0.10,17.50
S103,1486929247,21.40,8.70,21.40,5.10,0.10,17.50
S103,1486929546,21.40,8.80,21.40,5.70,0.10,17.40
S103,1486932837,21.40,9.00,21.50,5.10,0.10,17.50
S103,1486933136,21.40,8.70,21.40,4.80,0.10,17.40
S103,1486933435,21.40,8.70,21.30,4.90,0.10,17.50
S103,1486933734,21.40,8.80,21.30,5.10,0.10,17.40
S103,1486934033,21.40,8.90,21.30,5.20,0.10,17.50
S103,1486934332,21.40,8.90,21.30,5.30,0.10,17.40
S103,1486934631,21.30,8.70,21.30,5.40,0.10,17.50
S103,1486934930,21.30,8.60,21.10,4.90,0.10,17.40
S103,1486935229,21.30,8.40,20.90,4.90,0.10,17.40
S103,1486935528,21.30,8.40,20.90,5.00,0.10,17.40
S103,1486935827,21.20,8.40,20.70,5.10,0.10,17.40
S103,1486936127,21.10,8.40,20.60,5.00,0.10,17.40
S103,1486936426,21.10,8.50,20.60,5.10,0.10,17.40
S103,1486936725,21.10,8.40,20.50,5.20,0.10,17.40
S103,1486937024,21.00,8.40,20.40,5.40,0.10,17.40
S103,1486937323,21.00,8.60,20.40,5.50,0.10,17.40
S103,1486937622,20.90,8.40,20.40,5.60,0.10,17.40
S103,1486937921,20.90,8.00,20.30,5.70,0.10,17.40
S103,1486938220,20.80,8.00,20.40,6.10,0.10,17.40
S103,1486938519,20.80,7.90,20.40,6.10,0.10,17.40
S103,1486938818,20.70,8.60,20.40,6.20,0.10,17.40
S103,1486939117,20.70,8.70,20.40,6.20,0.10,17.40
S103,1486939416,20.70,8.60,20.30,6.30,0.10,17.40
S103,1486939715,20.70,8.70,20.30,6.30,0.10,17.40
S103,1486940014,20.60,8.50,20.30,6.40,0.10,17.40
S103,1486940313,20.60,8.10,20.30,6.50,0.10,17.40
S103,1486940612,20.60,8.40,20.20,7.00,0.10,17.40
S103,1486940911,20.60,8.90,20.20,6.60,0.10,17.40
S103,1486941210,20.60,8.90,20.20,6.80,0.10,17.40
S103,1486941509,20.60,8.90,20.10,6.70,0.10,17.40
S103,1486941808,20.50,8.80,20.10,6.70,0.10,17.40
S103,1486942107,20.50,8.90,20.10,6.70,0.10,17.40
S103,1486942406,20.50,9.20,20.10,6.70,0.10,17.40
S103,1486942705,20.40,9.20,20.00,6.60,0.10,17.40
S103,1486943004,20.40,8.70,20.00,6.60,0.10,17.40
S103,1486943303,20.40,9.20,20.00,6.60,0.10,17.40
S103,1486943602,20.40,9.30,19.90,6.60,0.10,17.40
S103,1486943901,20.40,9.40,19.90,6.60,0.10,17.40
S103,1486944200,20.30,9.20,19.90,6.60,0.10,17.40
S103,1486944499,20.30,9.40,19.90,6.60,0.10,17.40
S103,1486944798,20.30,9.30,19.80,6.70,0.10,17.40
S103,1486945097,20.20,9.20,19.70,6.80,0.10,17.40
S103,1486945396,20.20,9.20,19.70,6.90,0.10,17.40
S103,1486945695,20.20,8.90,19.70,7.00,0.10,17.40
S103,1486945994,20.10,8.90,19.60,7.10,0.10,17.40
S103,1486946293,20.10,9.20,19.60,7.20,0.10,17.40
S103,1486946592,20.00,9.60,19.50,7.20,0.10,17.40
S103,1486946891,20.00,9.20,19.50,7.40,0.10,17.40
S103,1486947190,20.00,9.50,19.40,7.30,0.10,17.40
S103,1486947489,19.90,9.40,19.40,7.30,0.10,17.40
S103,1486947788,19.90,9.20,19.40,7.30,0.10,17.40
S103,1486948087,19.80,9.20,19.30,7.20,0.10,17.40
S103,1486948386,19.80,9.40,19.30,7.20,0.10,17.40
