Device,Time,DHT1-OUT Temp,DHT1-OUT Hum,DHT2-IN Temp,DHT2-IN Hum,Soil,Infrared
S128,1486911899,21.70,10.30,21.50,7.40,0.10,17.50
S128,1486912198,21.60,10.30,21.50,7.60,0.10,17.50
S128,1486912497,21.60,10.10,21.40,7.40,0.10,17.50
S128,1486912796,21.50,11.40,21.40,7.70,0.20,17.50
S128,1486913095,21.60,11.90,21.40,7.50,0.10,17.50
S128,1486913394,21.50,11.90,21.40,7.60,0.20,17.50
S128,1486913693,21.50,11.90,21.40,7.90,0.20,17.50
S128,1486913992,21.50,11.90,21.50,7.80,0.10,17.50
S128,1486914291,21.50,11.90,21.50,8.10,0.20,17.50
S128,1486914590,21.50,11.90,21.50,7.80,0.10,17.50
S128,1486914889,21.50,11.90,21.60,7.60,0.10,17.50
S128,1486915188,21.50,11.90,21.60,7.80,0.10,17.50
S128,1486915487,21.50,11.90,21.50,7.70,0.10,17.50
S128,1486915786,21.50,11.90,21.50,7.60,0.20,17.50
S128,1486916085,21.50,11.90,21.40,7.40,0.20,17.50
S128,1486916384,21.50,11.90,21.50,7.40,0.10,17.50
S128,1486916683,21.50,11.40,21.40,7.30,0.10,17.50
S128,1486916982,21.50,11.90,21.40,7.50,0.10,17.50
S128,1486917281,21.50,11.90,21.40,7.20,0.20,17.50
S128,1486917580,21.40,11.80,21.40,7.20,0.20,17.50
S128,1486917879,21.40,11.80,21.40,7.40,0.10,17.50
S128,1486918178,21.40,11.80,21.40,7.10,0.10,17.50
S128,1486918477,21.40,11.40,21.30,7.00,0.20,17.50
S128,1486918776,21.40,11.80,21.30,7.20,0.10,17.50
S128,1486919075,21.40,11.80,21.30,7.10,0.10,17.50
S128,1486919374,21.40,11.80,21.30,7.00,0.20,17.50
S128,1486919673,22.20,12.30,21.60,6.90,0.10,17.50
S128,1486919973,22.00,10.50,21.90,6.80,0.10,17.50
S128,1486920272,22.00,9.90,21.80,6.70,0.20,17.50
S128,1486920571,21.80,10.00,21.80,6.70,0.20,17.50
S128,1486920870,21.80,10.60,21.80,6.80,0.20,17.50
S128,1486921169,22.10,9.90,21.80,6.80,0.10,17.50
S128,1486921469,21.80,10.20,21.70,7.00,0.20,17.50
S128,1486921768,21.70,10.10,21.70,7.00,0.10,17.50
S128,1486922067,21.70,10.10,21.70,6.90,0.10,17.50
S128,1486922367,21.70,9.80,21.70,6.90,0.10,17.50
S128,1486922666,21.60,9.80,21.70,6.80,0.20,17.50
S128,1486922966,21.60,9.70,21.60,6.70,0.20,17.50
S128,1486923265,21.60,9.80,21.60,6.70,0.10,17.50
S128,1486923564,21.60,10.00,21.60,6.80,0.20,17.50
S128,1486923863,21.60,9.90,21.60,6.80,0.10,17.50
S128,1486924162,21.60,10.20,21.60,7.00,0.10,17.50
S128,1486924461,21.60,9.90,21.60,6.90,0.20,17.50
S128,1486924761,21.50,9.80,21.60,6.70,0.20,17.50
S128,1486925060,21.50,9.60,21.50,6.70,0.10,17.50
S128,1486925359,21.50,9.80,21.50,6.70,0.10,17.50
S128,1486925658,21.50,10.00,21.60,6.90,0.10,17.50
S128,1486925958,21.50,10.00,21.60,7.00,0.10,17.50
S128,1486926257,21.50,9.90,21.60,6.90,0.20,17.50
S128,1486926557,21.50,9.80,21.60,6.80,0.10,17.50
S128,1486926856,21.50,9.60,21.60,6.60,0.10,17.50
S128,1486927155,21.40,9.60,21.50,6.70,0.10,17.50
S128,1486927454,21.50,9.80,21.50,6.70,0.10,17.50
S128,1486927753,21.40,9.70,21.50,6.80,0.20,17.60
S128,1486928052,21.50,9.90,21.50,6.70,0.10,17.50
S128,1486928352,21.50,9.60,21.50,6.60,0.10,17.50
S128,1486928651,21.40,9.40,21.50,6.60,0.10,17.50
S128,1486928950,21.40,9.50,21.50,6.60,0.10,17.50
S128,1486929249,21.40,9.50,21.50,6.60,0.20,17.50
S128,1486929548,21.40,9.70,21.50,6.60,0.10,17.50
S128,1486929847,21.40,9.90,21.50,6.70,0.10,17.50
S128,1486930146,21.40,9.90,21.50,6.90,0.10,17.50
S128,1486930445,21.50,9.80,21.50,6.70,0.20,17.50
S128,1486930745,21.50,9.70,21.50,6.70,0.20,17.50
S128,1486931044,21.40,9.50,21.40,6.50,0.20,17.50
S128,1486931343,21.40,9.60,21.40,6.50,0.20,17.50
S128,1486931642,21.40,9.70,21.50,6.70,0.10,17.50
S128,1486931941,21.40,9.80,21.50,6.80,0.10,17.50
S128,1486932240,21.40,9.80,21.50,6.90,0.10,17.50
S128,1486932540,21.50,9.70,21.50,6.80,0.20,17.50
S128,1486932839,21.50,9.60,21.50,6.60,0.20,17.50
S128,1486933138,21.40,9.40,21.50,6.60,0.20,17.50
S128,1486933437,21.40,9.60,21.40,6.50,0.10,17.50
S128,1486933736,21.40,9.60,21.40,6.60,0.10,17.50
S128,1486934035,21.40,9.80,21.40,6.70,0.10,17.50
S128,1486934334,21.40,9.90,21.40,6.80,0.20,17.50
S128,1486934633,21.40,9.50,21.30,6.60,0.10,17.50
S128,1486934932,21.30,9.50,21.30,6.60,0.10,17.50
S128,1486935231,21.30,9.50,21.20,6.60,0.20,17.50
S128,1486935530,21.20,9.60,21.10,6.50,0.10,17.50
S128,1486935829,21.10,9.50,21.00,6.50,0.10,17.50
S128,1486936129,21.10,9.60,20.90,6.60,0.10,17.50
S128,1486936428,21.00,9.70,20.80,7.20,0.10,17.50
S128,1486936727,20.90,9.80,20.70,6.70,0.10,17.50
S128,1486937026,20.80,10.00,20.70,6.90,0.20,17.50
S128,1486937325,20.70,10.10,20.60,6.90,0.10,17.50
S128,1486937624,20.70,10.30,20.50,7.00,0.10,17.50
S128,1486937923,20.60,10.50,20.50,7.20,0.10,17.50
S128,1486938222,20.60,10.90,20.50,7.40,0.10,17.50
S128,1486938521,20.60,11.30,20.50,7.50,0.10,17.50
S128,1486938820,20.50,11.20,20.50,7.60,0.10,17.50
S128,1486939119,20.50,11.20,20.50,7.70,0.10,17.50
S128,1486939418,20.50,11.20,20.50,7.70,0.20,17.50
S128,1486939717,20.50,11.20,20.50,7.80,0.10,17.50
S128,1486940016,20.50,11.20,20.40,7.70,0.20,17.50
S128,1486940316,20.40,11.10,20.40,7.80,0.10,17.50
S128,1486940615,20.40,11.10,20.40,7.80,0.10,17.50
S128,1486940914,20.40,11.10,20.30,7.80,0.10,17.50
S128,1486941213,20.40,11.10,20.30,7.90,0.10,17.50
S128,1486941512,20.30,11.10,20.30,8.00,0.10,17.50
S128,1486941811,20.30,11.10,20.20,8.10,0.20,17.50
S128,1486942110,20.30,11.10,20.20,8.20,0.10,17.50
S128,1486942409,20.30,11.10,20.20,8.20,0.10,17.50
S128,1486942708,20.20,11.00,20.20,8.40,0.20,17.50
S128,1486943007,20.20,11.00,20.10,8.30,0.10,17.50
S128,1486943306,20.10,10.90,20.10,8.30,0.10,17.50
S128,1486943605,20.10,10.90,20.00,8.20,0.10,17.50
S128,1486943904,20.10,10.90,20.00,8.20,0.20,17.50
S128,1486944203,20.10,10.90,20.00,8.30,0.10,17.50
S128,1486944502,20.00,10.80,20.00,8.40,0.10,17.50
S128,1486944801,20.00,10.90,19.90,8.40,0.10,17.50
S128,1486945100,19.90,11.00,19.80,8.40,0.20,17.50
S128,1486945399,19.90,11.10,19.80,8.50,0.20,17.50
S128,1486945698,19.90,11.30,19.70,8.50,0.10,17.50
S128,1486945997,19.80,11.40,19.70,8.60,0.20,17.50
S128,1486946296,19.80,11.40,19.70,8.70,0.10,17.50
S128,1486946595,19.70,11.50,19.60,8.70,0.10,17.50
S128,1486946894,19.70,11.60,19.60,8.70,0.20,17.50
S128,1486947193,19.70,11.70,19.60,8.80,0.10,17.50
S128,1486947492,19.60,11.60,19.50,8.70,0.10,17.50
S128,1486947791,19.60,11.70,19.50,8.70,0.10,17.50
S128,1486948090,19.60,11.70,19.50,8.80,0.10,17.50
S128,1486948389,19.50,11.70,19.50,8.80,0.10,17.50
S128,1486948688,19.50,11.70,19.40,8.80,0.10,17.50
S128,1486948987,19.50,11.80,19.40,8.80,0.20,17.50
S128,1486949286,19.40,11.70,19.40,8.80,0.10,17.50
S128,1486949585,19.40,11.80,19.30,8.70,0.10,17.50
S128,1486949884,19.40,11.80,19.30,8.80,0.10,17.50
S128,1486950184,19.30,11.80,19.30,8.80,0.20,17.50
S128,1486950483,19.30,11.80,19.30,8.90,0.20,17.50
S128,1486950782,19.30,11.90,19.20,8.80,0.20,17.50
S128,1486951081,19.30,12.00,19.20,8.90,0.10,17.50
S128,1486951380,19.30,12.20,19.20,9.00,0.10,17.50
S128,1486951679,19.20,12.30,19.20,9.20,0.10,17.50
S128,1486951978,19.20,12.30,19.20,9.20,0.10,17.50
S128,1486952277,19.20,12.40,19.10,9.20,0.10,17.50
S128,1486952576,19.20,12.40,19.20,9.30,0.20,17.50
S128,1486952875,19.10,12.30,19.10,9.30,0.10,17.50
S128,1486953174,19.10,12.30,19.10,9.20,0.10,17.50
S128,1486953473,19.10,12.30,19.10,9.20,0.20,17.50
S128,1486953772,19.10,12.30,19.00,9.10,0.10,17.50
S128,1486954071,19.10,12.40,19.00,9.20,0.20,17.50
S128,1486954370,19.00,12.30,19.00,9.20,0.10,17.50
S128,1486954669,19.00,12.20,19.00,9.20,0.20,17.50
S128,1486954968,19.00,12.20,19.00,9.20,0.10,17.50
S128,1486955267,19.00,12.20,18.90,9.00,0.20,17.50
S128,1486955566,18.90,12.20,18.90,9.00,0.10,17.50
S128,1486955865,18.90,12.30,18.90,9.10,0.10,17.50
S128,1486956164,18.90,12.30,18.90,9.20,0.20,17.50
S128,1486956463,18.90,12.30,18.90,9.20,0.10,17.50
S128,1486956762,18.90,12.30,18.80,9.10,0.10,17.50
S128,1486957061,18.80,12.20,18.80,9.10,0.10,17.50
S128,1486957360,18.80,12.20,18.80,9.10,0.10,17.50
S128,1486957659,18.80,12.20,18.80,9.00,0.20,17.50
S128,1486957958,18.80,12.20,18.80,9.10,0.10,17.50
S128,1486958257,18.80,12.10,18.80,9.10,0.10,17.50
S128,1486958556,18.80,12.20,18.80,9.10,0.20,17.50
S128,1486958855,18.80,12.30,18.80,9.20,0.10,17.50
S128,1486959154,18.70,12.30,18.80,9.20,0.10,17.50
S128,1486959453,18.80,12.40,18.80,9.20,0.10,17.50
S128,1486959752,18.70,12.30,18.90,9.20,0.20,17.50
S128,1486960051,18.80,12.30,18.90,9.10,0.10,17.50
S128,1486960350,18.80,12.20,18.90,9.00,0.20,17.50
S128,1486960649,18.80,12.10,18.90,9.00,0.20,17.50
S128,1486960948,18.80,12.10,19.00,9.00,0.10,17.50
S128,1486961247,18.80,12.00,18.90,8.80,0.10,17.50
S128,1486961546,18.80,11.90,18.90,8.80,0.10,17.50
S128,1486961845,18.80,11.90,18.80,8.70,0.20,17.50
S128,1486962144,18.80,11.80,18.80,8.70,0.20,17.50
S128,1486962443,18.80,11.70,18.80,8.70,0.10,17.50
S128,1486962742,18.80,11.70,18.70,8.60,0.10,17.50
S128,1486963041,18.70,11.70,18.70,8.60,0.20,17.50
S128,1486963340,18.70,11.70,18.70,8.60,0.20,17.50
S128,1486963639,18.70,11.90,18.80,8.80,0.10,17.50
S128,1486963938,18.70,12.00,18.90,8.90,0.10,17.50
S128,1486964237,18.80,12.10,19.00,9.00,0.20,17.50
S128,1486964536,18.80,12.10,19.00,9.10,0.20,17.50
S128,1486964835,18.90,12.20,19.00,9.10,0.10,17.50
S128,1486965134,18.90,12.20,19.10,9.20,0.10,17.50
S128,1486965433,18.90,12.20,19.10,9.20,0.10,17.50
S128,1486965732,19.00,12.30,19.20,9.20,0.20,17.50
S128,1486966031,19.00,12.20,19.20,9.20,0.10,17.50
S128,1486966330,19.10,12.30,19.20,9.20,0.20,17.50
S128,1486966629,19.10,12.30,19.30,9.20,0.10,17.50
S128,1486966928,19.20,12.30,19.30,9.20,0.10,17.50
S128,1486967227,19.20,12.30,19.30,9.20,0.20,17.50
S128,1486967526,19.30,12.30,19.40,9.30,0.20,17.50
S128,1486967825,19.30,12.30,19.40,9.30,0.10,17.50
S128,1486968124,19.30,12.20,19.40,9.20,0.20,17.50
S128,1486968423,19.40,12.30,19.50,9.20,0.10,17.50
S128,1486968722,19.40,12.20,19.50,9.20,0.10,17.50
S128,1486969021,19.40,12.10,19.50,9.20,0.10,17.50
S128,1486969320,19.50,12.20,19.60,9.30,0.10,17.50
S128,1486969619,19.50,12.10,19.60,9.20,0.10,17.50
S128,1486969918,19.60,12.10,19.60,9.20,0.20,17.50
S128,1486970217,19.60,12.10,19.70,9.20,0.10,17.50
S128,1486970516,19.60,12.00,19.70,9.20,0.10,17.50
S128,1486970815,19.70,12.20,19.70,9.20,0.10,17.50
S128,1486971114,19.70,12.00,19.70,9.10,0.10,17.50
S128,1486971413,19.70,11.90,19.80,9.20,0.20,17.50
S128,1486971712,19.80,11.90,19.80,9.10,0.10,17.50
S128,1486972011,19.80,12.00,19.80,9.00,0.20,17.50
S128,1486972310,19.80,11.80,19.80,8.90,0.20,17.50
S128,1486972609,19.80,11.70,19.90,9.00,0.10,17.50
S128,1486972908,19.80,11.70,19.90,8.80,0.20,17.50
S128,1486973207,19.90,12.00,19.90,8.90,0.20,17.50
S128,1486973506,19.90,11.90,19.90,8.90,0.20,17.50
S128,1486973805,19.90,11.90,20.00,9.00,0.20,17.50
S128,1486974104,19.90,11.90,20.00,8.80,0.20,17.50
S128,1486974403,20.00,11.60,20.00,8.90,0.10,17.50
S128,1486974702,20.00,11.60,20.00,8.90,0.20,17.50
S128,1486975001,20.00,11.70,20.00,8.80,0.10,17.50
S128,1486975300,20.00,11.30,20.10,8.90,0.20,17.50
S128,1486975599,20.10,11.60,20.10,8.90,0.10,17.50
S128,1486975898,20.10,11.60,20.10,8.90,0.10,17.50
S128,1486976197,20.10,11.40,20.20,8.90,0.20,17.50
S128,1486976496,20.20,11.40,20.20,8.90,0.10,17.50
S128,1486976795,20.20,11.10,20.30,8.90,0.10,17.50
S128,1486977094,20.50,12.40,20.40,10.20,0.10,17.50
S128,1486977393,20.40,12.20,20.40,8.50,0.20,17.50
S128,1486977692,20.40,12.10,20.40,8.50,0.10,17.50
S128,1486977991,20.40,12.10,20.50,8.60,0.20,17.50
S128,1486978290,20.40,12.10,20.50,8.50,0.20,17.50
S128,1486978589,20.40,12.10,20.50,8.40,0.10,17.50
S128,1486978888,20.40,12.00,20.50,8.40,0.10,17.50
S128,1486979187,20.40,12.00,20.50,8.40,0.20,17.50
S128,1486979486,20.40,12.00,20.50,8.40,0.10,17.50
S128,1486979785,20.40,12.10,20.60,8.30,0.20,17.50
S128,1486980084,20.40,12.10,20.60,8.20,0.10,17.50
S128,1486980383,20.40,12.00,20.60,8.30,0.10,17.50
S128,1486980682,20.50,12.10,20.60,8.30,0.20,17.50
S128,1486980981,20.40,12.00,20.70,8.30,0.10,17.50
S128,1486981280,20.50,12.00,20.70,8.30,0.20,17.50
S128,1486981579,20.50,12.10,20.80,8.30,0.20,17.50
S128,1486981878,20.50,12.00,20.80,8.10,0.10,17.50
S128,1486982177,20.50,11.90,20.80,8.10,0.10,17.50
S128,1486982476,20.60,12.30,20.80,8.80,0.10,17.50
S128,1486982775,20.60,12.70,20.90,8.30,0.10,17.50
S128,1486983074,20.70,12.80,20.90,8.30,0.10,17.50
S128,1486983373,20.70,11.70,21.00,8.40,0.20,17.50
S128,1486983672,20.70,11.30,21.00,8.20,0.10,17.50
S128,1486983971,20.80,11.40,21.00,8.20,0.20,17.50
S128,1486984270,20.80,11.40,21.10,8.50,0.20,17.50
S128,1486984569,20.80,11.40,21.10,8.20,0.20,17.50
S128,1486984868,20.80,11.40,21.10,8.20,0.20,17.50
S128,1486985167,20.80,11.40,21.10,8.10,0.10,17.50
S128,1486985466,20.90,11.40,21.10,7.80,0.20,17.50
S128,1486985765,20.90,11.40,21.10,8.00,0.10,17.50
S128,1486986064,20.90,11.40,21.10,7.90,0.10,17.50
S128,1486986363,20.90,11.40,21.10,8.10,0.10,17.50
S128,1486986662,20.90,11.40,21.10,8.00,0.10,17.50
S128,1486986961,20.90,11.40,21.10,7.80,0.20,17.50
S128,1486987260,21.00,11.50,21.10,8.00,0.10,17.50
S128,1486987559,21.00,11.50,21.10,7.90,0.10,17.50
S128,1486987858,21.00,11.50,21.20,7.60,0.10,17.50
S128,1486988157,21.00,11.50,21.20,7.90,0.20,17.50
S128,1486988457,21.00,11.50,21.20,7.90,0.10,17.50
