Device,Time,DHT1-OUT Temp,DHT1-OUT Hum,DHT2-IN Temp,DHT2-IN Hum,Soil,Infrared
S003,1484070119,21.70,9.80,20.90,12.90,0.10,17.50
S003,1484070418,21.50,9.60,20.80,12.90,0.10,17.50
S003,1484070717,21.50,9.80,20.70,13.00,0.10,17.50
S003,1484071016,21.50,10.10,20.80,13.20,0.10,17.50
S003,1484071315,21.60,10.20,20.90,13.40,0.10,17.50
S003,1484071614,21.80,10.30,21.10,13.50,0.10,17.50
S003,1484071913,21.90,10.30,21.10,13.50,0.10,17.50
S003,1484072212,21.90,10.40,21.10,13.70,0.10,17.50
S003,1484072511,21.90,10.40,21.10,14.00,0.10,17.50
S003,1484072810,21.80,10.70,21.00,14.20,0.10,17.50
S003,1484073109,21.80,11.00,20.90,14.40,0.10,17.50
S003,1484073408,21.80,11.20,20.90,14.60,0.10,17.50
S003,1484073707,21.70,11.30,20.90,14.80,0.10,17.50
S003,1484074006,21.70,11.40,20.90,14.90,0.10,17.50
S003,1484074305,21.80,11.80,21.00,15.10,0.10,17.50
S003,1484074605,21.80,11.70,21.00,15.20,0.10,17.50
S003,1484074904,21.70,11.80,20.90,15.20,0.10,17.50
S003,1484075203,22.00,11.90,21.10,15.60,0.10,17.50
S003,1484075503,21.80,12.00,21.10,15.60,0.10,17.50
S003,1484075802,21.60,12.20,21.00,15.80,0.10,17.50
S003,1484076101,21.60,12.30,21.00,15.80,0.10,17.50
S003,1484076401,21.60,12.30,21.00,15.80,0.10,17.50
S003,1484076700,21.50,12.50,21.00,16.00,0.10,17.50
S003,1484077000,21.50,12.50,21.10,16.00,0.10,17.50
S003,1484077299,21.50,12.60,21.10,16.10,0.10,17.50
S003,1484077598,21.50,12.70,21.00,16.10,0.10,17.50
S003,1484077897,21.50,12.80,21.00,16.20,0.10,17.50
S003,1484078197,21.50,12.90,21.10,16.50,0.10,17.50
S003,1484078496,21.50,13.00,21.10,16.60,0.10,17.50
S003,1484078795,21.80,13.60,21.20,17.20,0.10,17.50
S003,1484079094,21.90,14.00,21.20,17.50,0.10,17.50
S003,1484079394,22.00,13.70,21.20,17.40,0.10,17.50
S003,1484079693,22.10,14.60,21.30,18.10,0.10,17.50
S003,1484079992,22.40,19.00,19.80,74.80,5.20,17.50
S003,1484080292,22.20,15.00,19.40,82.40,5.90,17.50
S003,1484080591,22.00,14.90,19.30,85.30,6.10,17.40
S003,1484080890,22.00,14.90,19.30,87.10,6.30,17.50
S003,1484081189,21.80,15.70,19.30,88.40,6.30,17.50
S003,1484081488,21.80,16.20,19.30,89.00,6.40,17.50
S003,1484081787,21.70,17.00,19.30,89.40,6.40,17.50
S003,1484082087,21.80,15.10,19.40,90.10,6.40,17.50
S003,1484082386,21.70,14.90,19.40,90.40,6.50,17.50
S003,1484082685,21.70,16.20,19.30,90.60,6.50,17.50
S003,1484082984,21.60,15.50,19.40,90.90,6.50,17.50
S003,1484083283,21.60,15.10,19.40,90.90,6.50,17.50
S003,1484083582,21.60,15.90,19.40,91.10,6.50,17.50
S003,1484083881,21.50,18.10,19.40,91.40,6.50,17.50
S003,1484084181,21.40,16.00,19.40,91.60,6.50,17.50
S003,1484084480,21.40,17.20,19.40,91.60,6.50,17.50
S003,1484084779,21.40,17.00,19.40,91.60,6.40,17.40
S003,1484085078,21.40,15.40,19.40,91.80,6.50,17.50
S003,1484085377,21.40,15.50,19.40,91.90,6.50,17.50
S003,1484085676,21.40,15.80,19.40,92.00,6.50,17.50
S003,1484085975,21.40,16.10,19.40,92.00,6.50,17.50
S003,1484086274,21.40,15.60,19.40,92.10,6.40,17.50
S003,1484086573,21.40,18.50,19.40,92.20,6.40,17.50
S003,1484086872,21.40,16.30,19.40,92.10,6.30,17.40
S003,1484087171,21.40,16.60,19.40,92.10,6.30,17.50
S003,1484087470,21.50,16.30,19.40,92.30,6.30,17.50
S003,1484087769,21.50,16.40,19.40,92.20,6.30,17.50
S003,1484088068,21.50,16.50,19.40,92.30,6.20,17.50
S003,1484088367,21.50,17.10,19.40,92.40,6.20,17.50
S003,1484088666,21.60,17.00,19.40,92.50,6.10,17.50
S003,1484088965,21.60,17.10,19.40,92.50,6.10,17.50
S003,1484089264,21.50,17.80,19.40,92.60,6.10,17.50
S003,1484089563,21.50,18.40,19.40,92.60,6.10,17.50
S003,1484089862,21.50,17.60,19.40,92.70,6.00,17.50
S003,1484090161,21.50,17.90,19.40,92.70,6.00,17.50
S003,1484090460,21.50,18.30,19.40,92.80,6.00,17.50
S003,1484090759,21.50,18.40,19.40,92.80,5.90,17.40
S003,1484091058,21.50,18.30,19.40,92.80,5.90,17.40
S003,1484091357,21.50,18.80,19.40,92.90,5.80,17.40
S003,1484091656,21.50,19.00,19.40,92.90,5.80,17.50
S003,1484091955,21.50,18.80,19.40,92.90,5.80,17.50
S003,1484092254,21.50,18.80,19.40,92.90,5.80,17.50
S003,1484092553,21.40,18.70,19.40,93.00,5.70,17.40
S003,1484092852,21.40,18.70,19.40,93.00,5.70,17.50
S003,1484093151,21.40,18.70,19.40,93.00,5.60,17.40
S003,1484093450,21.40,18.90,19.40,93.00,5.60,17.50
S003,1484093749,21.40,18.80,19.40,93.00,5.50,17.40
S003,1484094048,21.40,18.90,19.40,93.00,5.50,17.50
S003,1484094347,21.40,19.00,19.40,93.00,5.40,17.40
S003,1484094646,21.40,19.10,19.40,93.00,5.40,17.50
S003,1484094945,21.40,19.20,19.40,93.00,5.30,17.40
S003,1484095244,21.30,19.20,19.40,92.80,5.30,17.50
S003,1484095543,21.40,19.40,19.40,92.70,5.20,17.50
S003,1484095842,21.30,19.40,19.40,92.90,5.20,17.50
S003,1484096141,21.30,19.50,19.40,92.90,5.10,17.40
S003,1484096440,21.30,19.60,19.40,92.90,5.10,17.50
S003,1484096739,21.30,19.70,19.40,93.10,5.10,17.50
S003,1484097038,21.30,19.80,19.40,93.00,5.10,17.50
S003,1484097337,21.30,19.90,19.40,93.20,5.10,17.50
S003,1484097636,21.30,19.90,19.40,93.30,5.00,17.50
S003,1484097935,21.30,20.00,19.40,93.30,5.00,17.50
S003,1484098234,21.20,20.00,19.40,92.90,4.90,17.50
S003,1484098533,21.20,20.20,19.40,92.80,4.90,17.50
S003,1484098832,21.20,20.40,19.40,92.70,4.80,17.50
S003,1484099131,21.20,20.50,19.40,92.60,4.80,17.50
S003,1484099430,21.20,20.60,19.30,92.60,4.70,17.50
S003,1484099729,21.20,20.90,19.30,92.70,4.70,17.50
S003,1484100028,21.20,21.10,19.30,92.60,4.60,17.50
S003,1484100327,21.20,21.00,19.30,92.60,4.50,17.40
S003,1484100626,21.20,21.10,19.30,92.50,4.50,17.50
S003,1484100925,21.20,21.20,19.30,92.80,4.40,17.50
S003,1484101224,21.20,21.30,19.30,92.90,4.40,17.50
S003,1484101523,21.20,21.30,19.30,93.00,4.40,17.50
S003,1484101822,21.20,21.50,19.30,93.00,4.40,17.50
S003,1484102121,21.30,21.70,19.30,93.10,4.30,17.40
S003,1484102420,21.20,21.80,19.30,93.10,4.30,17.50
S003,1484102719,21.20,21.90,19.30,93.00,4.30,17.50
S003,1484103018,21.20,22.00,19.30,93.10,4.30,17.50
S003,1484103317,21.10,22.10,19.30,93.00,4.20,17.50
S003,1484103616,21.10,22.20,19.30,92.70,4.20,17.50
S003,1484103915,21.10,22.50,19.20,92.60,4.10,17.50
S003,1484104214,21.00,22.60,19.20,92.90,4.10,17.50
S003,1484104513,21.00,22.70,19.20,92.80,4.10,17.50
S003,1484104812,21.00,22.70,19.20,92.90,4.00,17.50
S003,1484105111,21.10,22.70,19.20,93.00,4.00,17.50
S003,1484105410,21.10,22.70,19.20,93.10,3.90,17.40
S003,1484105709,21.10,22.70,19.20,93.20,4.00,17.50
S003,1484106008,21.00,22.70,19.20,93.10,3.90,17.50
S003,1484106307,21.00,22.70,19.20,93.20,3.90,17.50
S003,1484106606,21.00,22.70,19.10,93.00,3.80,17.40
S003,1484106905,21.00,22.70,19.10,93.10,3.80,17.50
S003,1484107204,21.00,22.70,19.10,93.30,3.80,17.50
S003,1484107503,20.90,23.20,19.10,93.00,3.70,17.50
S003,1484107802,20.80,23.50,19.10,93.10,3.70,17.50
S003,1484108101,20.70,25.70,19.10,93.20,3.70,17.50
S003,1484108401,20.70,23.50,19.10,93.20,3.70,17.50
S003,1484108700,20.60,24.20,19.10,93.20,3.70,17.50
S003,1484108999,20.60,24.50,19.10,93.10,3.70,17.50
S003,1484109298,20.50,24.10,19.10,93.20,3.70,17.50
S003,1484109597,20.50,24.10,19.10,93.30,3.70,17.50
S003,1484109896,20.50,26.30,19.10,93.30,3.70,17.50
S003,1484110195,20.40,24.60,19.10,93.30,3.60,17.40
S003,1484110494,20.50,24.70,19.00,93.30,3.60,17.50
S003,1484110793,20.50,24.90,19.00,93.30,3.60,17.50
S003,1484111092,20.40,25.10,19.00,93.30,3.60,17.50
S003,1484111391,20.40,26.60,19.00,93.30,3.60,17.50
S003,1484111690,20.40,24.90,19.00,93.30,3.60,17.50
S003,1484111989,20.40,25.10,19.00,93.30,3.60,17.50
S003,1484112288,20.40,25.20,19.00,93.30,3.50,17.40
S003,1484112587,20.50,26.50,18.90,93.20,3.50,17.50
S003,1484112886,20.50,25.50,18.90,93.20,3.50,17.50
S003,1484113185,20.50,26.10,18.90,93.20,3.50,17.50
S003,1484113484,20.40,25.50,18.90,93.20,3.40,17.40
S003,1484113783,20.40,25.80,18.90,93.40,3.40,17.40
S003,1484114082,20.40,25.90,18.90,93.30,3.50,17.50
S003,1484114381,20.40,26.70,18.90,93.50,3.50,17.50
S003,1484114680,20.40,28.10,18.90,93.50,3.40,17.40
S003,1484114979,20.50,28.40,18.90,93.60,3.40,17.50
S003,1484115278,20.50,27.80,18.90,93.70,3.40,17.50
S003,1484115577,20.50,27.60,18.90,93.70,3.40,17.50
S003,1484115876,20.40,27.70,18.90,93.80,3.40,17.50
S003,1484116175,20.50,27.60,18.90,93.80,3.40,17.50
S003,1484116474,20.40,28.40,18.90,93.80,3.40,17.50
S003,1484116773,20.40,27.60,18.90,93.80,3.40,17.50
S003,1484117072,20.40,31.10,18.90,93.80,3.30,17.40
S003,1484117371,20.50,30.50,18.90,93.90,3.40,17.50
S003,1484117670,20.40,30.40,18.90,93.90,3.40,17.50
S003,1484117969,20.40,29.80,18.80,93.90,3.30,17.50
S003,1484118268,20.40,29.00,18.90,94.00,3.30,17.50
S003,1484118567,20.30,28.60,18.80,93.90,3.30,17.50
S003,1484118866,20.30,28.30,18.80,94.00,3.30,17.50
S003,1484119165,20.30,28.00,18.80,94.00,3.30,17.50
S003,1484119464,20.30,28.00,18.80,94.00,3.30,17.50
S003,1484119763,20.30,28.20,18.80,94.00,3.30,17.50
S003,1484120062,20.30,27.70,18.80,94.00,3.30,17.50
S003,1484120361,20.30,27.50,18.80,94.00,3.30,17.50
S003,1484120660,20.30,27.70,18.80,94.00,3.30,17.50
S003,1484120959,20.30,27.70,18.80,94.20,3.20,17.50
S003,1484121258,20.30,27.80,18.80,94.00,3.20,17.50
S003,1484121557,20.20,27.70,18.80,94.00,3.20,17.50
S003,1484121856,20.20,27.70,18.80,94.00,3.20,17.50
S003,1484122155,20.20,27.70,18.70,93.90,3.20,17.50
S003,1484122454,20.20,27.70,18.70,94.00,3.10,17.40
S003,1484122753,20.20,27.30,18.70,94.00,3.10,17.50
S003,1484123052,20.20,27.30,18.70,94.00,3.10,17.50
S003,1484123351,20.20,27.20,18.70,94.00,3.10,17.50
S003,1484123650,20.20,27.10,18.70,94.00,3.10,17.50
S003,1484123949,20.20,27.80,18.70,94.10,3.10,17.50
S003,1484124248,20.20,27.30,18.70,94.10,3.10,17.50
S003,1484124547,20.20,27.60,18.70,94.10,3.10,17.50
S003,1484124846,20.20,27.60,18.70,94.10,3.00,17.40
S003,1484125145,20.20,28.10,18.60,94.10,3.00,17.50
S003,1484125444,20.20,27.70,18.60,94.10,3.00,17.50
S003,1484125743,20.20,28.50,18.60,94.10,3.00,17.50
S003,1484126042,20.20,28.00,18.60,94.10,3.00,17.50
S003,1484126341,20.20,28.20,18.60,94.10,2.90,17.40
S003,1484126640,20.10,28.20,18.60,94.10,2.90,17.50
S003,1484126939,20.10,28.50,18.60,94.10,2.90,17.50
S003,1484127238,20.10,28.90,18.60,94.10,2.90,17.50
S003,1484127537,20.10,28.80,18.60,94.10,2.90,17.50
S003,1484127836,20.10,29.30,18.60,94.10,2.90,17.50
S003,1484128135,20.10,29.10,18.60,94.20,2.90,17.50
S003,1484128434,20.10,29.40,18.60,94.20,2.90,17.50
S003,1484128733,20.10,30.10,18.60,94.20,2.90,17.50
S003,1484129032,20.10,29.40,18.60,94.20,2.90,17.50
S003,1484129331,20.10,30.20,18.60,94.20,2.90,17.50
S003,1484129630,20.10,31.30,18.50,94.20,2.80,17.50
S003,1484129929,20.10,30.20,18.50,94.20,2.80,17.50
S003,1484130228,20.10,30.70,18.50,94.20,2.80,17.50
S003,1484130527,20.00,30.10,18.50,94.30,2.80,17.50
S003,1484130826,20.00,30.00,18.50,94.50,2.80,17.50
S003,1484131125,20.00,30.10,18.50,94.30,2.80,17.50
S003,1484131424,20.00,30.10,18.50,94.00,2.80,17.50
S003,1484131723,20.10,30.20,18.50,93.90,2.70,17.50
S003,1484132022,20.00,30.10,18.50,94.00,2.70,17.50
S003,1484132321,20.00,30.10,18.50,93.80,2.70,17.50
S003,1484132620,20.00,30.10,18.50,93.90,2.70,17.50
