Device,Time,DHT1-OUT Temp,DHT1-OUT Hum,DHT2-IN Temp,DHT2-IN Hum,Soil,Infrared
S101,1486911899,21.00,9.90,21.00,13.00,0.20,17.60
S101,1486912198,21.10,10.00,21.10,12.90,0.20,17.60
S101,1486912497,21.10,10.50,21.10,13.10,0.20,17.60
S101,1486912796,21.00,10.40,21.00,13.00,0.20,17.60
S101,1486913095,20.90,10.80,21.00,13.10,0.20,17.60
S101,1486913394,21.00,11.00,21.10,13.40,0.20,17.60
S101,1486913693,21.10,11.30,21.10,14.10,0.20,17.60
S101,1486913992,21.00,11.00,21.00,13.60,0.20,17.60
S101,1486914291,20.90,11.30,21.00,13.80,0.20,17.60
S101,1486914590,20.90,11.00,20.90,13.60,0.20,17.60
S101,1486914889,20.90,10.90,20.90,13.50,0.20,17.60
S101,1486915188,20.90,10.80,20.90,13.40,0.20,17.60
S101,1486915487,20.90,11.00,21.00,13.60,0.20,17.60
S101,1486915786,21.00,11.50,21.20,13.90,0.20,17.60
S101,1486916085,21.00,11.70,21.10,14.60,0.20,17.60
S101,1486916384,21.10,12.00,21.30,14.30,0.20,17.60
S101,1486916683,21.20,12.00,21.30,14.70,0.20,17.60
S101,1486916982,21.20,12.70,21.20,14.50,0.20,17.60
S101,1486917281,21.80,16.00,21.50,16.00,0.20,17.60
S101,1486917580,22.00,12.80,21.40,15.50,0.20,17.60
S101,1486917879,21.90,11.80,23.20,13.70,0.20,17.60
S101,1486918179,21.80,12.60,21.60,15.20,0.20,17.60
S101,1486918478,21.60,12.40,21.30,15.00,0.20,17.60
S101,1486918777,21.50,12.90,21.10,14.90,0.20,17.60
S101,1486919077,21.60,12.50,22.40,14.90,0.20,17.60
S101,1486919376,21.50,12.30,21.40,15.10,0.20,17.60
S101,1486919675,21.50,12.40,21.20,15.00,0.20,17.60
S101,1486919975,21.40,12.60,21.10,14.90,0.20,17.60
S101,1486920274,21.00,11.80,20.70,14.60,0.20,17.60
S101,1486920573,20.80,12.60,20.70,14.60,0.20,17.60
S101,1486920872,21.70,12.50,21.80,15.20,0.20,17.60
S101,1486921172,21.70,13.20,22.60,14.80,0.20,17.60
S101,1486921471,21.60,12.80,21.40,15.10,0.20,17.60
S101,1486921770,21.50,13.30,21.20,15.60,0.20,17.60
S101,1486922069,21.50,13.20,21.30,15.40,0.20,17.60
S101,1486922369,21.40,13.20,21.00,15.60,0.20,17.60
S101,1486922668,21.40,13.10,20.90,15.40,0.20,17.60
S101,1486922968,21.30,13.10,21.10,15.30,0.20,17.60
S101,1486923267,21.30,13.20,21.10,15.70,0.20,17.60
S101,1486923566,21.80,13.30,21.20,15.90,0.20,17.60
S101,1486923865,21.50,12.90,21.20,15.40,0.20,17.60
S101,1486924165,21.40,12.90,21.10,15.30,0.20,17.60
S101,1486924464,21.30,12.90,21.10,15.30,0.20,17.60
S101,1486924764,21.20,12.90,21.10,15.30,0.20,17.60
S101,1486925063,21.20,13.00,21.10,15.40,0.20,17.60
S101,1486925362,21.10,13.00,21.10,15.60,0.20,17.60
S101,1486925661,21.10,13.00,21.10,15.30,0.20,17.60
S101,1486925961,21.10,13.00,21.00,15.30,0.20,17.60
S101,1486926260,21.10,13.00,21.00,15.40,0.20,17.60
S101,1486926559,21.00,12.90,21.00,15.20,0.20,17.60
S101,1486926858,21.00,13.00,21.00,15.30,0.20,17.60
S101,1486927157,21.00,13.10,21.00,15.30,0.20,17.60
S101,1486927456,21.00,13.10,21.10,15.40,0.20,17.60
S101,1486927755,21.00,13.10,21.00,15.40,0.20,17.60
S101,1486928054,21.00,13.10,21.00,15.40,0.20,17.60
S101,1486928353,21.00,13.10,21.00,15.30,0.20,17.60
S101,1486928652,20.90,13.10,21.00,15.40,0.20,17.60
S101,1486928951,20.90,13.50,21.00,15.80,0.20,17.60
S101,1486929250,20.90,13.40,21.00,15.90,0.20,17.60
S101,1486929549,21.00,13.30,21.10,15.60,0.20,17.60
S101,1486929848,21.00,13.70,21.10,16.00,0.20,17.60
S101,1486930147,21.00,13.80,21.10,16.00,0.20,17.60
S101,1486930446,21.00,14.00,21.10,16.10,0.20,17.60
S101,1486930746,21.00,14.00,21.10,16.20,0.20,17.60
S101,1486931045,21.00,14.00,21.00,16.20,0.20,17.60
S101,1486931344,21.00,14.00,21.20,16.50,0.20,17.60
S101,1486931643,21.00,14.00,21.10,16.30,0.20,17.60
S101,1486931942,21.00,14.00,20.90,16.20,0.20,17.60
S101,1486932241,21.00,14.00,20.90,16.30,0.20,17.60
S101,1486932540,21.00,14.00,20.90,16.30,0.20,17.60
S101,1486932839,21.00,14.00,20.90,16.40,0.20,17.60
S101,1486933138,20.90,14.20,20.80,16.80,0.20,17.60
S101,1486933437,20.90,14.30,20.80,16.80,0.20,17.60
S101,1486933736,20.90,14.20,20.80,16.70,0.20,17.60
S101,1486934035,20.90,14.20,20.90,16.60,0.20,17.60
S101,1486934334,20.90,14.10,20.90,16.60,0.20,17.60
S101,1486934633,20.90,14.20,20.80,16.60,0.20,17.60
S101,1486934932,20.90,14.20,20.80,16.60,0.20,17.60
S101,1486935231,20.90,14.20,20.80,16.70,0.20,17.60
S101,1486935530,20.90,14.40,20.80,16.80,0.20,17.60
S101,1486935829,20.90,14.40,20.70,16.80,0.20,17.60
S101,1486936128,20.80,14.40,20.70,16.90,0.20,17.60
S101,1486936427,20.80,14.40,20.80,16.90,0.20,17.60
S101,1486936726,20.80,14.40,20.80,16.90,0.20,17.60
S101,1486937025,20.80,14.50,20.80,16.90,0.20,17.60
S101,1486937324,20.80,14.60,20.70,16.90,0.20,17.60
S101,1486937623,20.80,14.60,20.70,17.10,0.20,17.60
S101,1486937922,20.80,14.70,20.70,17.10,0.20,17.60
S101,1486938221,20.80,14.80,20.80,17.30,0.20,17.60
S101,1486938520,20.80,15.30,20.90,17.50,0.20,17.60
S101,1486938819,20.80,15.20,21.10,17.80,0.20,17.60
S101,1486939118,20.80,15.00,21.40,17.90,0.20,17.60
S101,1486939417,20.80,15.00,21.30,17.30,0.20,17.60
S101,1486939716,20.90,15.20,21.10,17.20,0.20,17.60
S101,1486940015,20.90,15.10,20.90,17.40,0.20,17.60
