Device,Time,DHT1-OUT Temp,DHT1-OUT Hum,DHT2-IN Temp,DHT2-IN Hum,Soil,Infrared
S119,1486911899,20.80,10.40,20.80,11.10,0.30,17.60
S119,1486912198,20.80,10.40,20.80,11.20,0.20,17.60
S119,1486912497,20.80,10.40,20.70,11.10,0.20,17.60
S119,1486912796,20.80,10.40,20.80,11.30,0.30,17.60
S119,1486913095,20.80,10.40,20.80,11.30,0.30,17.60
S119,1486913394,20.80,10.40,20.80,11.80,0.30,17.60
S119,1486913693,20.80,10.50,20.80,11.80,0.20,17.60
S119,1486913992,20.80,10.40,20.80,11.80,0.30,17.60
S119,1486914291,20.80,10.40,20.80,11.80,0.30,17.60
S119,1486914590,20.80,10.40,20.80,11.80,0.20,17.60
S119,1486914889,20.80,10.40,20.80,11.80,0.30,17.60
S119,1486915188,20.80,10.40,20.80,11.80,0.20,17.60
S119,1486915487,20.80,10.40,20.80,11.80,0.30,17.60
S119,1486915786,20.80,10.80,20.80,12.00,0.30,17.60
S119,1486916085,20.80,10.50,20.80,12.20,0.30,17.60
S119,1486916384,20.80,11.20,20.80,12.30,0.30,17.60
S119,1486916683,20.90,11.20,20.90,12.40,0.30,17.60
S119,1486916982,20.90,11.00,20.90,12.20,0.20,17.60
S119,1486917281,20.90,11.50,20.90,12.70,0.20,17.60
S119,1486917580,20.90,11.60,20.80,12.80,0.30,17.60
S119,1486911899,22.00,22.40,21.30,13.30,0.20,17.60
S119,1486912198,21.80,11.70,22.30,12.30,0.30,17.60
S119,1486912497,21.60,11.80,21.60,12.90,0.30,17.60
S119,1486912796,21.50,12.00,21.30,13.20,0.30,17.60
S119,1486913095,21.40,12.30,21.10,13.50,0.20,17.60
S119,1486913394,21.30,11.90,21.10,13.40,0.30,17.60
S119,1486913693,21.20,12.40,21.00,13.70,0.20,17.60
S119,1486913992,21.20,12.30,20.90,13.40,0.30,17.60
S119,1486914291,21.10,12.30,21.00,13.40,0.30,17.60
S119,1486914590,21.10,12.50,20.90,13.80,0.30,17.60
S119,1486914889,21.00,12.70,20.90,13.80,0.30,17.60
S119,1486915188,21.00,12.50,20.90,13.70,0.30,17.60
S119,1486915487,21.00,12.40,20.90,13.50,0.30,17.60
S119,1486915786,21.00,12.40,20.90,13.50,0.30,17.60
S119,1486916085,21.00,12.30,20.90,13.40,0.30,17.60
S119,1486916384,21.00,12.40,21.00,13.50,0.20,17.60
S119,1486916683,20.90,12.20,21.00,13.50,0.30,17.60
S119,1486916982,21.00,12.40,21.00,13.50,0.30,17.60
S119,1486917281,20.90,12.30,21.00,13.50,0.30,17.60
S119,1486917580,20.90,12.30,20.90,13.40,0.20,17.60
S119,1486917879,20.90,12.20,20.90,13.40,0.20,17.60
S119,1486918178,20.90,12.20,20.90,13.60,0.30,17.60
S119,1486918477,20.90,12.30,20.90,13.50,0.30,17.60
S119,1486918776,20.90,12.30,20.90,13.50,0.30,17.60
S119,1486919075,20.90,12.40,20.90,13.50,0.20,17.60
S119,1486919374,20.90,12.40,20.90,13.50,0.20,17.60
S119,1486919673,20.90,12.20,20.90,13.40,0.20,17.60
S119,1486919973,20.90,12.20,20.90,13.40,0.20,17.60
S119,1486920272,20.90,12.70,20.90,13.90,0.20,17.60
S119,1486920571,20.90,12.60,20.90,13.90,0.30,17.60
S119,1486920870,20.90,12.50,20.90,13.60,0.20,17.60
S119,1486921169,20.90,12.90,20.90,14.00,0.30,17.60
S119,1486921469,20.90,12.90,20.90,14.00,0.30,17.60
S119,1486921768,20.90,13.20,20.90,14.20,0.20,17.60
S119,1486922067,20.90,13.10,20.90,14.30,0.20,17.60
S119,1486922367,20.90,13.10,20.90,14.30,0.20,17.60
S119,1486922666,20.90,13.30,20.90,14.50,0.20,17.60
S119,1486922966,20.90,13.30,20.80,14.50,0.20,17.60
S119,1486923265,21.20,13.90,21.50,14.30,0.30,17.60
S119,1486923564,21.30,13.80,23.10,13.60,0.30,17.60
S119,1486923863,21.20,13.30,21.40,14.10,0.30,17.60
S119,1486924162,21.20,13.40,21.00,14.60,0.30,17.60
S119,1486924461,21.10,13.60,20.80,15.00,0.30,17.60
S119,1486924761,21.10,13.70,20.70,15.00,0.20,17.60
S119,1486925060,21.00,13.60,20.80,14.90,0.30,17.60
S119,1486925359,21.00,13.50,20.80,14.70,0.30,17.60
S119,1486925658,21.00,13.50,20.80,14.60,0.30,17.60
S119,1486925958,21.00,13.50,20.80,14.60,0.30,17.60
S119,1486926257,20.90,13.50,20.80,14.60,0.20,17.60
S119,1486926557,20.90,13.60,20.80,14.70,0.30,17.60
S119,1486926856,20.90,13.70,20.70,15.00,0.20,17.60
S119,1486927155,20.90,13.70,20.70,14.80,0.20,17.60
S119,1486927454,20.90,13.80,20.70,14.90,0.30,17.60
S119,1486927753,20.90,13.80,20.70,14.80,0.20,17.60
S119,1486928052,20.90,13.80,20.80,14.90,0.30,17.60
S119,1486928352,20.90,13.90,20.80,14.90,0.30,17.60
S119,1486928651,20.80,13.90,20.70,15.00,0.30,17.60
S119,1486928950,20.80,13.90,20.70,15.20,0.30,17.60
S119,1486929249,20.80,13.90,20.70,15.10,0.30,17.60
S119,1486929548,20.80,14.10,20.80,15.30,0.30,17.60
