Device,Time,DHT1-OUT Temp,DHT1-OUT Hum,DHT2-IN Temp,DHT2-IN Hum,Soil,Infrared
S161,1486911899,20.90,13.40,20.90,14.90,0.10,17.40
S161,1486912198,20.90,13.40,20.80,14.90,0.10,17.40
S161,1486912497,20.90,13.60,20.90,15.10,0.10,17.40
S161,1486912796,21.00,13.60,20.90,15.00,0.10,17.40
S161,1486913095,21.00,13.70,21.00,15.20,0.10,17.40
S161,1486913394,21.00,13.80,20.90,15.50,0.10,17.40
S161,1486913693,21.00,14.10,21.00,15.80,0.10,17.40
S161,1486913992,21.00,13.90,20.90,15.60,0.10,17.40
S161,1486914291,21.00,13.80,20.90,15.60,0.10,17.40
S161,1486914590,20.90,13.80,20.90,15.50,0.10,17.40
S161,1486914889,20.90,13.70,20.90,15.40,0.10,17.40
S161,1486915188,20.90,13.90,20.90,15.60,0.10,17.40
S161,1486915487,20.90,14.60,21.00,16.30,0.10,17.40
S161,1486915786,21.00,14.30,21.20,16.10,0.10,17.40
S161,1486916085,21.00,15.00,21.10,16.40,0.10,17.40
S161,1486916384,21.00,14.50,21.10,16.40,0.10,17.40
S161,1486916683,21.10,14.90,21.20,16.40,0.10,17.40
S161,1486916982,21.10,15.00,21.30,16.50,0.10,17.40
S161,1486917281,21.10,14.80,21.20,16.40,0.10,17.40
S161,1486917580,21.10,14.80,21.10,16.40,0.10,17.40
S161,1486917879,21.10,15.00,21.00,16.30,0.10,17.40
S161,1486918178,21.00,14.90,21.00,16.60,0.10,17.40
S161,1486918477,21.10,15.30,21.00,16.80,0.10,17.40
S161,1486918776,21.00,15.00,21.00,16.50,0.10,17.40
S161,1486919075,21.00,15.10,21.00,16.60,0.10,17.40
S161,1486919374,21.00,15.20,21.00,16.60,0.10,17.40
S161,1486919673,21.00,15.20,21.00,16.60,0.10,17.40
S161,1486919973,21.00,15.10,21.00,16.70,0.10,17.40
S161,1486920272,21.00,15.20,21.00,16.60,0.10,17.40
S161,1486920571,21.00,15.30,21.00,16.80,0.10,17.40
S161,1486920870,21.00,15.30,20.90,16.80,0.10,17.40
S161,1486921169,21.00,15.60,21.00,16.70,0.10,17.40
S161,1486921469,21.10,15.90,21.10,17.20,0.10,17.40
S161,1486921768,21.10,15.80,21.00,17.10,0.10,17.40
S161,1486922067,21.10,15.60,21.00,17.40,0.10,17.40
S161,1486922367,21.10,15.60,21.00,17.10,0.10,17.40
S161,1486922666,21.10,15.50,20.90,17.10,0.10,17.40
S161,1486922966,21.10,15.60,21.00,17.20,0.10,17.40
S161,1486923265,21.10,15.80,21.00,17.40,0.10,17.40
S161,1486923564,21.10,15.70,21.00,17.20,0.10,17.40
S161,1486923863,21.10,15.60,21.00,17.20,0.10,17.40
S161,1486924162,21.00,15.40,20.90,17.10,0.10,17.40
S161,1486924461,21.10,15.60,21.00,17.10,0.10,17.40
S161,1486924761,21.10,15.60,20.90,17.00,0.10,17.40
S161,1486925060,21.00,15.50,20.90,17.00,0.10,17.40
S161,1486925359,21.00,15.50,21.00,17.20,0.10,17.40
S161,1486925658,21.00,15.50,21.00,17.10,0.10,17.40
S161,1486925958,21.00,15.80,20.90,17.00,0.10,17.40
S161,1486926257,21.00,15.50,21.00,17.10,0.10,17.40
S161,1486926556,21.70,15.40,22.80,16.40,0.10,17.40
S161,1486926855,21.60,15.10,21.90,16.90,0.10,17.40
S161,1486927154,21.50,15.20,21.30,16.50,0.10,17.40
S161,1486927453,21.40,15.20,21.10,16.80,0.10,17.40
S161,1486927752,21.40,15.30,21.00,16.90,0.10,17.40
S161,1486928051,21.30,15.20,21.00,16.90,0.10,17.40
S161,1486928351,21.20,15.30,21.00,17.00,0.10,17.40
S161,1486928650,21.20,15.40,21.00,17.30,0.10,17.40
S161,1486928949,21.20,15.80,21.00,17.50,0.10,17.40
S161,1486929248,21.10,15.70,21.00,17.50,0.10,17.40
S161,1486929547,21.20,15.90,21.00,17.60,0.10,17.40
S161,1486911899,21.10,16.00,21.00,17.60,0.10,17.40
S161,1486912198,21.20,16.10,21.10,17.70,0.10,17.40
S161,1486912497,21.10,16.20,21.00,17.70,0.10,17.40
S161,1486912796,21.10,16.20,21.00,17.80,0.10,17.40
S161,1486913095,21.10,16.40,21.00,18.00,0.10,17.40
S161,1486913394,21.10,16.40,20.90,17.90,0.10,17.40
S161,1486913693,21.10,16.30,20.90,17.90,0.10,17.40
S161,1486913992,21.10,16.30,20.90,17.90,0.10,17.40
S161,1486914291,21.10,16.30,20.90,17.90,0.10,17.40
S161,1486914590,21.00,16.30,20.90,17.90,0.10,17.40
S161,1486914889,21.00,18.70,20.90,18.40,0.10,17.40
S161,1486915188,21.00,16.90,20.90,18.40,0.10,17.40
S161,1486915487,20.90,16.70,20.90,18.30,0.10,17.40
S161,1486915786,20.90,16.60,20.90,18.10,0.10,17.40
S161,1486916085,20.90,16.60,20.90,18.10,0.10,17.40
S161,1486916384,20.90,16.60,20.90,18.10,0.10,17.40
S161,1486916683,20.90,16.60,20.90,18.10,0.10,17.40
S161,1486916982,20.90,16.70,20.90,18.10,0.10,17.40
S161,1486917281,20.90,16.80,20.80,18.30,0.10,17.40
S161,1486917580,20.90,16.80,20.80,18.30,0.10,17.40
S161,1486917879,20.90,16.80,20.80,18.30,0.10,17.40
S161,1486918178,20.90,16.80,20.80,18.40,0.10,17.40
S161,1486918477,20.90,16.90,20.90,18.40,0.10,17.40
S161,1486918776,20.90,16.90,20.90,18.40,0.10,17.40
S161,1486919075,20.90,16.90,20.80,18.40,0.10,17.40
S161,1486919374,20.90,17.00,20.80,18.60,0.10,17.40
S161,1486919673,20.90,16.90,20.80,18.60,0.10,17.40
S161,1486919973,20.80,17.20,20.90,18.90,0.10,17.40
S161,1486920272,20.90,17.40,21.00,18.90,0.10,17.40
S161,1486920571,20.90,17.50,21.00,19.00,0.10,17.40
S161,1486920870,20.90,17.60,21.00,19.10,0.10,17.40
S161,1486921170,20.90,17.50,21.00,19.00,0.10,17.40
S161,1486921469,20.90,17.40,21.10,18.90,0.10,17.40
S161,1486921768,20.90,17.20,20.90,18.90,0.10,17.40
S161,1486922067,20.90,17.30,20.60,19.10,0.10,17.40
S161,1486922367,20.90,17.30,20.50,19.20,0.10,17.40
S161,1486922666,20.80,17.20,20.30,19.20,0.10,17.40
S161,1486922966,20.70,17.30,20.20,19.30,0.10,17.40
S161,1486923265,20.70,17.30,20.10,19.40,0.10,17.40
S161,1486923564,20.60,17.30,20.00,19.40,0.10,17.40
S161,1486923863,20.60,17.30,19.90,19.40,0.10,17.40
S161,1486924162,20.50,17.40,19.90,19.50,0.10,17.40
S161,1486924461,20.50,17.40,19.80,19.50,0.10,17.40
S161,1486924761,20.40,17.40,19.80,19.50,0.10,17.40
S161,1486925060,20.40,17.40,19.70,19.50,0.10,17.40
S161,1486925359,20.30,17.50,19.70,19.60,0.10,17.40
S161,1486925658,20.30,17.50,19.60,19.60,0.10,17.40
S161,1486925958,20.20,17.50,19.60,19.70,0.10,17.40
S161,1486926257,20.20,17.60,19.60,19.80,0.10,17.40
