Device,Time,DHT1-OUT Temp,DHT1-OUT Hum,DHT2-IN Temp,DHT2-IN Hum,Soil,Infrared
S152,1486911899,20.80,1.00,20.80,8.50,0.10,17.50
S152,1486912198,20.80,1.00,20.80,8.60,0.10,17.50
S152,1486912497,20.80,1.00,20.80,8.80,0.10,17.50
S152,1486912796,20.80,1.00,20.90,8.80,0.10,17.50
S152,1486913095,20.80,1.00,20.90,8.90,0.10,17.50
S152,1486913394,20.90,1.00,20.90,9.30,0.10,17.50
S152,1486913693,20.90,1.20,20.90,9.40,0.10,17.50
S152,1486913992,20.80,1.00,20.90,9.40,0.10,17.50
S152,1486914291,20.90,1.00,20.90,9.40,0.10,17.50
S152,1486914590,20.80,1.00,20.90,9.40,0.10,17.50
S152,1486914889,20.80,1.00,20.80,9.20,0.10,17.50
S152,1486915188,20.80,1.00,20.80,9.30,0.10,17.50
S152,1486915487,20.90,1.80,21.00,10.00,0.10,17.50
S152,1486915786,20.90,1.40,21.10,9.50,0.10,17.50
S152,1486916085,20.90,1.80,21.20,10.60,0.10,17.50
S152,1486916385,21.00,1.90,21.30,9.60,0.10,17.50
S152,1486916684,21.00,1.90,21.20,10.00,0.10,17.50
S152,1486916983,21.00,2.80,21.20,10.20,0.10,17.50
S152,1486917282,21.00,1.90,21.10,10.00,0.10,17.50
S152,1486917581,21.00,1.90,21.00,10.20,0.10,17.50
S152,1486917880,21.00,1.90,21.00,10.60,0.10,17.50
S152,1486918180,20.90,2.20,20.90,10.60,0.10,17.50
S152,1486918479,20.90,2.50,21.00,10.80,0.10,17.50
S152,1486918778,20.90,2.00,20.90,10.60,0.10,17.50
S152,1486919078,20.90,2.00,20.90,10.60,0.10,17.50
S152,1486919377,21.00,2.20,20.90,10.70,0.10,17.50
S152,1486919676,20.90,2.10,20.90,10.70,0.10,17.50
S152,1486919976,20.90,2.20,20.90,10.70,0.10,17.50
S152,1486920275,20.90,2.20,20.80,10.60,0.10,17.50
S152,1486920574,20.90,2.30,20.90,10.80,0.10,17.50
S152,1486920873,20.90,2.40,20.80,10.80,0.10,17.50
S152,1486921173,20.90,2.40,20.80,10.70,0.10,17.50
S152,1486921472,20.90,2.80,20.90,11.10,0.10,17.50
S152,1486921771,20.90,3.10,21.00,11.20,0.10,17.50
S152,1486922070,21.00,2.80,20.90,11.20,0.10,17.50
S152,1486922370,20.90,2.70,20.90,11.10,0.10,17.50
S152,1486922669,21.00,2.70,20.90,11.10,0.10,17.50
S152,1486922969,20.90,2.70,20.90,11.00,0.10,17.50
S152,1486923268,21.00,3.00,20.90,11.20,0.10,17.50
S152,1486923567,20.90,2.90,20.90,11.20,0.10,17.50
S152,1486923867,20.90,2.80,20.90,11.10,0.10,17.50
S152,1486924166,20.90,2.70,20.80,11.00,0.10,17.50
S152,1486924465,20.90,2.60,20.90,11.10,0.10,17.50
S152,1486924764,20.90,2.70,20.80,11.00,0.10,17.50
S152,1486925063,20.90,2.60,20.80,11.00,0.10,17.50
S152,1486925362,20.90,2.70,20.80,11.00,0.10,17.50
S152,1486925661,20.90,2.70,20.80,11.00,0.10,17.50
S152,1486925961,20.90,2.60,20.80,10.90,0.10,17.50
S152,1486926260,20.90,2.60,20.80,11.00,0.10,17.50
S152,1486926559,20.90,2.70,20.80,11.00,0.10,17.50
S152,1486926858,20.90,2.70,20.80,11.10,0.10,17.50
