Device,Time,DHT1-OUT Temp,DHT1-OUT Hum,DHT2-IN Temp,DHT2-IN Hum,Soil,Infrared
S155,1486911899,20.80,9.50,20.80,10.50,0.20,17.60
S155,1486912198,20.80,9.60,20.70,10.40,0.20,17.60
S155,1486912497,20.80,10.20,20.70,10.40,0.20,17.60
S155,1486912796,20.80,9.80,20.80,10.50,0.20,17.60
S155,1486913095,20.90,9.90,20.80,10.50,0.20,17.60
S155,1486913394,20.90,10.10,20.80,10.50,0.20,17.60
S155,1486913693,20.90,10.40,20.80,10.80,0.20,17.60
S155,1486913992,20.90,10.30,20.80,10.50,0.20,17.60
S155,1486914291,20.90,10.20,20.80,10.50,0.20,17.60
S155,1486914590,20.80,10.10,20.80,10.50,0.20,17.60
S155,1486914889,20.90,10.10,20.70,10.40,0.20,17.60
S155,1486915188,20.90,10.30,20.70,10.40,0.20,17.60
S155,1486915487,20.90,10.90,20.80,11.30,0.20,17.60
S155,1486915786,20.90,10.90,21.10,11.10,0.20,17.60
S155,1486916085,21.00,10.90,21.10,11.90,0.20,17.60
S155,1486916384,21.00,10.90,21.10,11.30,0.20,17.60
S155,1486916683,21.10,11.00,21.20,11.50,0.20,17.60
S155,1486916982,21.10,11.20,21.10,12.10,0.20,17.60
S155,1486917281,21.10,11.00,21.10,11.60,0.20,17.60
S155,1486917580,21.10,11.00,21.00,11.70,0.20,17.60
S155,1486917879,21.00,10.90,20.90,11.90,0.20,17.60
S155,1486918178,21.00,11.20,20.90,12.10,0.20,17.60
S155,1486918477,21.00,10.90,20.90,12.30,0.20,17.60
S155,1486918776,21.10,11.20,20.90,12.10,0.20,17.60
S155,1486919075,21.00,11.10,20.90,12.10,0.20,17.60
S155,1486919374,21.10,11.20,20.90,12.20,0.20,17.60
S155,1486919673,21.10,11.40,20.90,12.10,0.20,17.60
S155,1486919973,21.00,11.30,20.90,12.20,0.20,17.60
S155,1486920272,21.00,11.30,20.90,12.20,0.20,17.60
S155,1486920571,21.00,11.50,20.80,12.20,0.20,17.60
S155,1486920870,21.00,11.40,20.80,12.20,0.20,17.60
S155,1486921169,21.00,11.60,20.90,12.30,0.20,17.60
S155,1486921469,21.10,11.90,20.90,12.60,0.20,17.60
S155,1486921768,21.10,12.00,20.90,12.70,0.20,17.60
S155,1486922067,21.10,11.90,20.90,12.80,0.20,17.60
S155,1486922367,21.00,11.80,20.90,12.60,0.20,17.60
S155,1486922666,21.00,11.70,20.90,12.50,0.20,17.60
S155,1486922966,21.10,11.80,20.90,12.50,0.20,17.60
S155,1486923265,21.10,11.90,20.90,12.70,0.20,17.60
S155,1486923564,21.10,11.90,20.90,12.70,0.20,17.60
S155,1486923863,21.00,11.80,20.90,12.60,0.20,17.60
S155,1486924162,21.00,11.70,20.90,12.60,0.20,17.60
S155,1486924461,21.00,11.80,20.90,12.60,0.20,17.60
S155,1486924761,21.00,11.80,20.90,12.50,0.20,17.60
S155,1486925060,21.00,11.70,20.90,12.50,0.20,17.60
S155,1486925359,21.00,11.80,20.90,12.60,0.20,17.60
S155,1486925658,21.00,11.70,20.80,12.50,0.20,17.60
S155,1486925958,20.90,11.70,20.90,12.50,0.20,17.60
S155,1486926257,21.00,11.70,20.90,12.50,0.20,17.60
S155,1486926557,21.00,11.80,20.90,12.50,0.20,17.60
S155,1486926856,21.00,11.70,20.80,12.50,0.20,17.60
S155,1486927155,21.60,12.00,22.10,12.60,0.20,17.60
S155,1486927454,21.40,11.60,22.00,11.30,0.20,17.60
S155,1486927753,21.30,11.60,21.30,12.00,0.20,17.60
S155,1486928052,21.30,11.70,21.00,12.30,0.20,17.60
S155,1486928352,21.20,11.60,21.00,12.40,0.20,17.60
S155,1486928651,21.20,11.80,20.90,12.80,0.20,17.60
S155,1486928950,21.10,12.00,20.90,12.70,0.20,17.60
S155,1486929249,21.10,12.10,20.90,12.80,0.20,17.60
S155,1486929548,21.10,12.20,20.90,12.90,0.20,17.60
