Device,Time,DHT1-OUT Temp,DHT1-OUT Hum,DHT2-IN Temp,DHT2-IN Hum,Soil,Infrared
S169,1486911899,20.80,8.00,20.70,9.90,0.20,17.60
S169,1486912198,20.70,7.90,20.70,9.90,0.20,17.60
S169,1486912497,20.80,8.30,20.70,10.10,0.20,17.60
S169,1486912796,20.80,8.30,20.70,10.10,0.20,17.60
S169,1486913095,20.80,8.30,20.70,10.20,0.20,17.60
S169,1486913394,20.80,8.70,20.80,10.90,0.20,17.60
S169,1486913693,20.80,8.80,20.80,10.90,0.20,17.60
S169,1486913992,20.80,8.70,20.70,10.70,0.20,17.60
S169,1486914291,20.80,8.40,20.70,10.50,0.20,17.60
S169,1486914590,20.80,8.50,20.70,10.50,0.20,17.60
S169,1486914889,20.70,8.20,20.70,10.40,0.20,17.60
S169,1486915188,20.70,8.50,20.70,10.60,0.20,17.60
S169,1486915487,20.80,9.10,20.90,11.40,0.20,17.60
S169,1486915786,20.80,9.00,20.80,10.90,0.20,17.60
S169,1486916085,20.80,9.60,20.80,11.50,0.20,17.60
S169,1486916384,20.80,9.30,20.70,11.30,0.20,17.60
S169,1486916683,20.80,9.50,20.70,11.30,0.20,17.60
S169,1486916982,20.80,9.60,20.80,11.50,0.20,17.60
S169,1486917281,20.80,9.40,20.80,11.40,0.20,17.60
S169,1486917580,20.80,9.50,20.70,11.40,0.20,17.60
S169,1486917879,20.80,9.60,20.70,11.50,0.20,17.60
S169,1486918179,20.80,9.50,20.70,11.80,0.20,17.60
S169,1486918478,20.80,9.80,20.70,12.00,0.20,17.60
S169,1486918777,20.70,10.30,20.70,11.60,0.20,17.60
S169,1486919076,20.80,9.90,20.70,11.90,0.20,17.60
S169,1486919375,20.80,10.00,20.70,11.90,0.20,17.60
S169,1486919674,20.80,10.00,20.70,11.80,0.20,17.60
S169,1486919974,20.80,10.00,20.70,12.00,0.20,17.60
S169,1486920273,20.70,9.90,20.70,11.90,0.20,17.60
S169,1486920572,20.70,10.00,20.70,11.90,0.20,17.60
S169,1486920871,20.70,10.10,20.70,12.10,0.20,17.60
S169,1486921171,20.80,11.10,20.70,12.10,0.20,17.60
S169,1486921470,20.80,10.40,20.80,12.40,0.20,17.60
S169,1486921769,20.80,10.50,20.70,12.40,0.20,17.60
S169,1486922068,20.80,10.30,20.70,12.40,0.20,17.60
S169,1486922368,20.80,10.40,20.70,12.50,0.20,17.60
S169,1486922667,20.80,10.50,20.70,12.40,0.20,17.60
S169,1486922967,20.80,10.40,20.70,12.40,0.20,17.60
S169,1486923266,20.80,10.50,20.70,12.50,0.20,17.60
S169,1486923565,20.80,10.50,20.70,12.50,0.20,17.60
S169,1486923864,20.80,10.50,20.70,12.50,0.20,17.60
S169,1486924163,20.80,10.40,20.70,12.40,0.20,17.60
S169,1486924462,20.80,10.30,20.70,12.40,0.20,17.60
S169,1486924762,20.80,10.40,20.70,12.40,0.20,17.60
S169,1486925061,20.80,10.30,20.70,12.30,0.20,17.60
S169,1486925360,21.30,11.10,21.00,12.20,0.20,17.60
S169,1486925659,21.70,11.40,22.50,11.50,0.20,17.60
S169,1486925959,21.40,10.20,21.50,11.80,0.20,17.60
S169,1486926258,21.30,10.10,21.00,12.00,0.20,17.60
S169,1486926557,21.30,10.20,20.90,12.20,0.20,17.60
S169,1486926856,21.20,10.20,20.80,12.20,0.20,17.60
S169,1486927155,21.10,10.20,20.80,12.20,0.20,17.60
S169,1486927454,21.10,10.30,20.80,12.30,0.20,17.60
S169,1486927753,21.00,10.30,20.80,12.30,0.20,17.60
S169,1486928052,21.00,10.30,20.70,12.10,0.20,17.60
S169,1486928351,21.00,10.20,20.70,12.10,0.20,17.60
S169,1486928650,20.90,10.50,20.70,12.40,0.20,17.60
S169,1486928949,20.90,10.70,20.70,12.60,0.20,17.60
S169,1486929248,20.90,10.50,20.80,12.60,0.20,17.60
S169,1486929547,20.90,10.80,20.70,12.70,0.20,17.60
S169,1486929846,20.80,10.90,20.70,12.80,0.20,17.60
S169,1486930145,20.80,10.90,20.80,13.00,0.20,17.60
S169,1486930444,20.80,10.90,20.70,12.80,0.20,17.60
S169,1486930743,20.80,11.00,20.70,12.90,0.20,17.60
S169,1486931042,20.80,11.10,20.70,13.20,0.20,17.60
S169,1486931341,20.80,11.20,20.70,13.20,0.20,17.60
S169,1486931640,20.80,11.20,20.70,13.30,0.20,17.60
S169,1486931939,20.80,11.20,20.70,13.10,0.20,17.60
S169,1486932238,20.80,11.20,20.70,13.20,0.20,17.60
S169,1486932537,20.80,11.30,20.70,13.30,0.20,17.60
S169,1486932836,20.70,12.00,20.60,13.60,0.20,17.60
S169,1486933135,20.70,11.70,20.60,13.80,0.20,17.60
S169,1486933434,20.70,11.50,20.60,13.70,0.20,17.60
S169,1486933733,20.70,11.40,20.60,13.50,0.20,17.60
S169,1486934032,20.70,11.40,20.70,13.50,0.20,17.60
S169,1486934331,20.70,11.40,20.70,13.50,0.20,17.60
S169,1486934630,20.70,11.40,20.70,13.40,0.20,17.60
S169,1486934929,20.70,11.40,20.70,13.50,0.20,17.60
S169,1486935228,20.70,11.60,20.60,13.60,0.20,17.60
S169,1486935527,20.70,11.50,20.60,13.60,0.20,17.60
S169,1486935826,20.70,11.60,20.60,13.60,0.20,17.60
S169,1486936125,20.70,11.60,20.60,13.70,0.20,17.60
S169,1486936424,20.70,11.60,20.60,13.70,0.20,17.60
S169,1486936723,20.70,11.60,20.60,13.70,0.20,17.60
S169,1486937022,20.70,11.60,20.60,13.70,0.20,17.60
S169,1486937321,20.70,11.80,20.60,13.90,0.20,17.60
S169,1486937620,20.60,11.70,20.60,13.90,0.20,17.60
S169,1486937919,20.70,12.10,20.60,14.10,0.20,17.60
S169,1486938218,20.70,12.40,20.90,14.50,0.20,17.60
S169,1486938517,20.70,12.40,20.80,14.30,0.20,17.60
S169,1486938816,20.70,12.40,20.80,14.50,0.20,17.60
S169,1486939115,20.70,12.30,20.70,14.20,0.20,17.60
S169,1486939414,20.70,12.40,20.70,14.20,0.20,17.60
S169,1486939713,20.70,12.10,20.60,14.10,0.20,17.60
S169,1486940012,20.60,12.30,20.50,14.40,0.20,17.60
S169,1486940312,20.60,12.30,20.40,14.40,0.20,17.60
S169,1486940611,20.60,12.20,20.30,14.40,0.20,17.60
S169,1486940910,20.50,12.10,20.20,14.40,0.20,17.60
S169,1486941209,20.50,12.20,20.10,14.40,0.20,17.60
S169,1486941508,20.40,12.20,20.00,14.40,0.20,17.60
S169,1486941807,20.40,12.20,19.90,14.40,0.20,17.60
S169,1486942106,20.30,12.10,19.90,14.40,0.20,17.60
S169,1486942405,20.30,12.10,19.80,14.40,0.20,17.60
S169,1486942704,20.20,12.00,19.80,14.50,0.20,17.60
S169,1486943003,20.10,11.90,19.70,14.50,0.20,17.60
S169,1486943302,20.10,11.90,19.70,14.60,0.20,17.60
S169,1486943601,20.10,11.90,19.60,14.60,0.20,17.60
S169,1486943900,20.00,11.90,19.50,14.60,0.20,17.60
S169,1486944199,19.90,12.10,19.50,14.70,0.20,17.60
S169,1486944498,19.90,12.30,19.50,14.90,0.20,17.60
S169,1486944797,19.90,12.30,19.40,14.90,0.20,17.60
S169,1486945096,19.80,12.30,19.40,15.10,0.20,17.60
S169,1486945395,19.80,12.40,19.30,15.00,0.20,17.60
S169,1486945694,19.70,12.30,19.30,15.00,0.20,17.60
S169,1486945993,19.70,12.40,19.20,15.00,0.20,17.60
S169,1486946292,19.60,12.40,19.20,15.00,0.20,17.60
S169,1486946591,19.60,12.40,19.10,14.90,0.20,17.60
S169,1486946890,19.50,12.50,19.10,14.90,0.20,17.60
S169,1486947189,19.50,12.50,19.10,15.00,0.20,17.60
S169,1486947488,19.50,12.60,19.10,15.10,0.20,17.60
S169,1486947787,19.40,12.90,19.10,15.70,0.20,17.60
S169,1486948086,19.40,13.10,19.10,15.70,0.20,17.60
S169,1486948385,19.40,13.00,19.00,15.60,0.20,17.60
S169,1486948684,19.40,12.90,19.00,15.60,0.20,17.60
S169,1486948983,19.30,12.80,19.00,15.60,0.20,17.60
S169,1486949282,19.30,12.90,18.90,15.50,0.20,17.60
S169,1486949581,19.30,12.80,18.90,15.60,0.20,17.60
S169,1486949880,19.30,12.90,18.80,15.60,0.20,17.60
S169,1486950180,19.20,12.90,18.80,15.70,0.20,17.60
S169,1486950479,19.20,12.90,18.80,15.70,0.20,17.60
