Device,Time,DHT1-OUT Temp,DHT1-OUT Hum,DHT2-IN Temp,DHT2-IN Hum,Soil,Infrared
S122,1486911899,20.70,14.30,20.80,8.70,0.10,17.40
S122,1486912198,20.80,14.30,20.80,8.80,0.10,17.40
S122,1486912497,20.80,14.30,20.70,8.70,0.10,17.40
S122,1486912796,20.80,14.30,20.80,8.90,0.10,17.40
S122,1486913095,20.80,14.30,20.80,8.90,0.10,17.30
S122,1486913394,20.90,14.40,20.80,9.20,0.10,17.40
S122,1486913693,20.80,14.30,20.80,9.60,0.10,17.30
S122,1486913992,20.90,14.40,20.80,9.40,0.10,17.30
S122,1486914291,20.90,14.40,20.80,9.50,0.10,17.40
S122,1486914590,20.90,14.40,20.80,9.30,0.10,17.40
S122,1486914889,20.90,14.40,20.80,9.20,0.10,17.40
S122,1486915188,20.80,14.30,20.80,9.20,0.10,17.40
S122,1486915487,20.90,14.40,20.80,9.30,0.10,17.30
S122,1486915786,20.90,14.40,20.80,9.60,0.10,17.40
S122,1486916085,20.90,14.40,20.80,9.70,0.10,17.30
S122,1486916385,20.90,15.00,20.80,10.00,0.10,17.40
S122,1486916684,20.90,14.70,20.90,10.00,0.10,17.40
S122,1486916983,20.90,14.60,20.90,10.00,0.10,17.30
S122,1486917282,20.90,15.20,20.90,10.30,0.10,17.40
S122,1486917581,21.00,15.40,20.90,10.50,0.10,17.30
S122,1486917880,20.90,14.90,20.80,10.00,0.10,17.40
S122,1486918180,20.90,15.20,20.80,10.30,0.10,17.40
S122,1486918479,20.90,15.40,20.80,10.20,0.10,17.40
S122,1486918778,20.90,15.50,20.90,10.50,0.10,17.30
S122,1486919078,20.90,15.60,20.90,10.60,0.10,17.30
S122,1486919377,20.90,15.60,20.90,10.60,0.10,17.30
S122,1486919676,20.90,15.70,20.90,10.50,0.10,17.40
S122,1486919976,20.90,15.70,20.90,10.70,0.10,17.40
S122,1486920275,20.90,15.70,20.90,10.60,0.10,17.40
S122,1486920574,20.90,15.80,20.90,10.70,0.10,17.40
S122,1486920873,20.90,15.90,20.80,10.60,0.10,17.40
S122,1486921173,21.70,15.80,22.80,9.80,0.10,17.40
S122,1486921472,21.60,16.70,21.90,10.30,0.10,17.40
S122,1486921771,21.50,16.30,21.40,10.60,0.10,17.40
S122,1486922070,21.40,16.00,21.10,10.80,0.10,17.40
S122,1486922370,21.30,16.30,21.00,11.10,0.10,17.40
S122,1486922669,21.30,16.20,21.00,11.00,0.10,17.30
S122,1486922969,21.20,16.40,21.00,11.00,0.10,17.40
S122,1486923268,21.20,16.30,21.00,11.20,0.10,17.40
S122,1486923567,21.10,16.50,21.00,11.10,0.10,17.40
S122,1486911899,21.00,16.40,21.10,11.00,0.10,17.40
S122,1486912198,21.00,16.40,21.00,11.00,0.10,17.40
S122,1486912497,21.00,16.30,21.00,10.90,0.10,17.40
S122,1486912796,21.00,16.40,21.00,11.10,0.10,17.40
S122,1486913095,21.00,16.40,20.90,10.90,0.10,17.30
S122,1486913394,21.00,16.50,21.00,11.10,0.10,17.40
S122,1486913693,21.00,16.50,21.00,11.10,0.10,17.40
S122,1486913992,21.00,16.40,20.90,10.90,0.10,17.30
S122,1486914291,21.00,16.50,20.90,11.10,0.10,17.30
S122,1486914590,21.00,16.40,20.90,10.90,0.10,17.40
S122,1486914889,20.90,16.30,20.90,10.90,0.10,17.30
S122,1486915188,20.90,16.50,20.90,11.20,0.10,17.30
S122,1486915487,20.90,16.60,20.90,11.10,0.10,17.40
S122,1486915786,20.90,16.50,20.90,11.10,0.10,17.40
S122,1486916085,20.90,16.80,20.90,11.60,0.10,17.30
S122,1486916385,21.00,16.90,20.90,11.60,0.10,17.40
S122,1486916684,21.00,17.10,20.90,11.70,0.10,17.40
S122,1486916983,20.90,17.10,20.90,11.80,0.10,17.30
S122,1486917282,20.90,17.10,20.90,11.90,0.10,17.40
S122,1486917581,20.90,17.30,20.90,12.00,0.10,17.40
S122,1486917880,20.90,17.40,20.90,12.10,0.10,17.40
S122,1486918180,20.90,17.30,20.90,12.00,0.10,17.40
S122,1486918479,20.90,17.30,20.90,12.00,0.10,17.40
S122,1486918778,21.40,19.00,21.50,12.40,0.10,17.30
S122,1486919078,21.50,17.20,21.40,12.00,0.10,17.40
S122,1486919377,21.30,17.90,20.90,12.80,0.10,17.40
S122,1486919676,21.20,17.50,20.90,12.80,0.10,17.30
S122,1486919976,21.10,17.40,20.90,12.40,0.10,17.40
S122,1486920275,21.10,17.40,20.90,12.30,0.10,17.40
S122,1486920574,21.10,17.40,20.90,12.30,0.10,17.40
S122,1486920873,21.00,17.40,20.90,12.20,0.10,17.30
S122,1486921173,21.00,17.50,20.90,12.30,0.10,17.30
S122,1486921472,21.00,17.60,20.90,12.40,0.10,17.30
S122,1486921771,21.00,17.70,20.80,12.70,0.10,17.40
S122,1486922070,21.00,17.70,20.80,12.70,0.10,17.40
S122,1486922370,21.00,17.70,20.80,12.70,0.10,17.40
S122,1486922669,20.90,17.80,20.80,12.70,0.10,17.40
S122,1486922969,20.90,17.80,20.80,12.70,0.10,17.30
S122,1486923268,20.90,17.80,20.80,12.70,0.10,17.30
S122,1486923567,20.90,18.00,20.80,12.70,0.10,17.40
S122,1486923867,20.90,18.00,20.70,12.70,0.10,17.30
S122,1486924166,20.90,18.00,20.70,12.70,0.10,17.40
S122,1486924465,20.90,18.20,20.80,12.70,0.10,17.30
S122,1486924764,20.90,18.60,20.90,12.80,0.10,17.30
