Device,Time,DHT1-OUT Temp,DHT1-OUT Hum,DHT2-IN Temp,DHT2-IN Hum,Soil,Infrared
S151,1486911899,21.00,9.60,20.70,10.20,0.30,17.60
S151,1486912198,21.00,9.60,20.70,10.20,0.30,17.60
S151,1486912497,21.00,9.70,20.70,10.20,0.30,17.60
S151,1486912796,21.00,9.80,20.70,10.20,0.30,17.60
S151,1486913095,21.00,10.10,20.80,10.40,0.30,17.60
S151,1486913394,21.10,10.20,20.80,10.80,0.30,17.60
S151,1486913693,21.10,10.50,20.80,11.20,0.30,17.60
S151,1486913992,21.00,10.20,20.80,11.10,0.30,17.60
S151,1486914291,21.00,10.20,20.70,10.90,0.30,17.60
S151,1486914590,21.00,10.10,20.70,10.80,0.30,17.60
S151,1486914889,21.00,10.00,20.70,10.70,0.30,17.60
S151,1486915188,21.00,10.20,20.70,10.90,0.30,17.60
S151,1486915487,21.00,11.10,20.80,11.90,0.30,17.60
S151,1486915786,21.10,10.60,21.00,11.40,0.30,17.60
S151,1486916085,21.20,11.50,21.10,12.50,0.30,17.60
S151,1486916385,21.20,10.90,21.20,11.50,0.30,17.60
S151,1486916684,21.30,11.60,21.20,12.00,0.30,17.60
S151,1486916983,21.20,11.30,21.10,12.00,0.30,17.60
S151,1486917282,21.30,11.20,21.00,11.90,0.30,17.60
S151,1486917581,21.30,11.40,20.90,12.00,0.30,17.60
S151,1486917880,21.20,11.50,20.90,12.40,0.30,17.60
S151,1486918180,21.20,11.70,20.90,12.40,0.30,17.60
S151,1486918479,21.20,11.90,20.90,12.60,0.30,17.60
S151,1486918779,21.20,12.10,20.90,12.40,0.30,17.60
S151,1486919078,21.10,11.60,20.90,12.40,0.30,17.60
S151,1486919377,21.10,11.70,20.90,12.50,0.30,17.60
S151,1486919676,21.20,11.70,20.80,12.40,0.30,17.60
S151,1486919976,21.10,11.70,20.80,12.40,0.30,17.60
S151,1486920275,21.10,11.70,20.90,12.40,0.30,17.60
S151,1486920574,21.10,11.80,20.80,12.60,0.30,17.60
S151,1486920873,21.10,11.80,20.80,12.60,0.30,17.60
S151,1486921173,21.10,11.80,20.80,12.50,0.30,17.60
S151,1486921472,21.10,12.10,20.90,12.90,0.30,17.60
S151,1486921771,21.20,12.50,20.90,12.90,0.30,17.60
S151,1486922070,21.20,12.20,20.90,12.90,0.30,17.60
S151,1486922370,21.10,12.10,20.90,12.80,0.30,17.60
S151,1486922669,21.10,12.00,20.80,12.80,0.30,17.60
S151,1486922969,21.10,12.00,20.90,12.80,0.30,17.60
S151,1486923268,21.20,12.30,20.90,13.00,0.30,17.60
S151,1486923567,21.10,12.20,20.90,13.00,0.30,17.60
S151,1486923867,21.10,12.20,20.80,12.80,0.30,17.60
S151,1486924166,21.10,12.10,20.90,12.90,0.30,17.60
S151,1486924465,21.10,12.10,20.80,12.80,0.30,17.60
