Device,Time,DHT1-OUT Temp,DHT1-OUT Hum,DHT2-IN Temp,DHT2-IN Hum,Soil,Infrared
S144,1486911899,20.70,9.70,20.90,13.40,0.10,17.40
S144,1486912198,20.70,9.50,20.90,12.90,0.10,17.40
S144,1486912497,20.70,9.80,20.90,13.20,0.10,17.40
S144,1486912796,20.80,9.90,20.90,13.10,0.10,17.40
S144,1486913095,20.80,10.30,20.90,13.30,0.10,17.40
S144,1486913394,20.80,10.20,21.00,13.60,0.10,17.40
S144,1486913693,20.80,10.60,21.00,14.00,0.10,17.40
S144,1486913992,20.80,10.30,20.90,13.60,0.10,17.40
S144,1486914291,20.80,10.30,20.90,13.60,0.10,17.40
S144,1486914590,20.80,10.20,20.90,13.50,0.10,17.40
S144,1486914889,20.80,10.10,20.90,13.40,0.10,17.40
S144,1486915188,20.80,10.40,20.90,13.60,0.10,17.40
S144,1486915487,20.80,10.40,20.90,13.60,0.10,17.40
S144,1486915786,20.80,10.70,21.00,13.90,0.10,17.40
S144,1486916085,20.80,11.00,21.00,14.40,0.10,17.40
S144,1486916385,20.80,11.00,21.00,14.40,0.10,17.40
S144,1486916684,20.80,11.00,21.10,14.50,0.10,17.40
S144,1486916983,20.90,11.30,21.10,14.50,0.10,17.40
S144,1486917283,20.90,11.10,21.10,14.50,0.10,17.40
S144,1486917582,20.90,11.40,21.00,14.80,0.10,17.40
S144,1486911899,20.90,11.50,21.10,14.90,0.10,17.40
S144,1486912198,20.80,11.50,21.10,15.00,0.10,17.40
S144,1486912497,20.80,11.70,21.00,15.10,0.10,17.40
S144,1486912796,20.80,11.60,21.00,15.10,0.10,17.40
S144,1486913095,20.80,11.60,21.00,14.90,0.10,17.40
S144,1486913394,20.80,11.70,21.00,15.10,0.10,17.40
S144,1486913693,20.80,11.90,21.10,15.10,0.10,17.40
S144,1486913992,20.90,12.20,21.10,15.50,0.10,17.40
S144,1486914291,20.90,12.60,21.20,16.10,0.10,17.40
S144,1486914590,20.90,12.10,21.10,15.50,0.10,17.40
S144,1486914889,20.90,12.20,21.10,15.40,0.10,17.40
S144,1486915188,20.90,12.10,21.00,15.40,0.10,17.40
S144,1486915487,21.80,13.10,22.80,14.50,0.10,17.40
S144,1486915786,21.50,12.40,22.20,14.70,0.10,17.40
S144,1486916085,21.40,12.70,21.50,15.90,0.10,17.40
S144,1486916385,21.30,12.10,21.20,15.20,0.10,17.40
S144,1486916684,21.20,12.00,21.10,15.10,0.10,17.40
S144,1486916983,21.20,12.10,21.00,15.10,0.10,17.40
S144,1486917283,21.10,12.10,21.00,15.10,0.10,17.40
S144,1486917582,21.10,12.10,21.00,15.10,0.10,17.40
S144,1486917881,21.10,12.20,21.00,15.20,0.10,17.40
S144,1486918181,21.00,12.10,21.00,15.10,0.10,17.40
S144,1486918480,21.00,12.10,21.00,15.10,0.10,17.40
S144,1486918780,21.00,12.10,21.00,15.10,0.10,17.40
S144,1486919079,21.00,12.20,21.00,15.60,0.10,17.40
S144,1486919378,21.00,12.20,21.00,15.10,0.10,17.40
S144,1486919677,20.90,12.10,21.00,15.10,0.10,17.40
S144,1486919977,20.90,12.20,21.00,15.10,0.10,17.40
S144,1486920276,20.90,12.20,21.00,15.20,0.10,17.40
S144,1486920575,20.90,12.20,21.00,15.20,0.10,17.40
S144,1486920874,20.90,12.20,21.00,15.30,0.10,17.40
S144,1486921174,20.90,12.30,21.00,15.40,0.10,17.40
S144,1486921473,20.90,12.60,21.00,15.70,0.10,17.40
S144,1486921772,20.90,12.60,21.00,15.70,0.10,17.40
S144,1486922071,20.90,12.70,21.00,15.70,0.10,17.40
S144,1486922371,20.90,12.70,21.00,15.80,0.10,17.40
S144,1486922670,20.90,12.80,21.00,15.80,0.10,17.40
S144,1486922969,20.90,12.80,21.00,15.90,0.10,17.40
S144,1486923268,20.90,12.90,21.00,15.90,0.10,17.40
S144,1486923567,20.90,13.30,21.00,17.50,0.10,17.40
S144,1486923867,20.90,13.10,21.00,16.20,0.10,17.40
S144,1486924166,20.90,13.10,21.00,16.20,0.10,17.40
S144,1486924465,20.90,13.00,21.00,16.10,0.10,17.40
S144,1486924764,20.90,13.10,21.00,16.30,0.10,17.40
S144,1486925063,20.80,12.90,20.90,16.00,0.10,17.40
S144,1486925362,20.80,13.30,20.90,16.30,0.10,17.40
S144,1486925661,20.90,13.60,20.80,16.80,0.10,17.40
S144,1486925961,20.90,13.40,20.80,16.70,0.10,17.40
S144,1486926260,20.90,13.30,20.80,16.50,0.10,17.40
S144,1486926559,20.90,13.20,20.80,16.40,0.10,17.40
S144,1486926858,20.90,13.20,20.80,16.40,0.10,17.40
S144,1486927157,20.90,13.20,20.80,16.40,0.10,17.40
S144,1486927456,20.90,13.30,20.80,16.50,0.10,17.40
S144,1486927755,20.90,13.30,20.80,16.60,0.10,17.40
S144,1486928054,20.80,13.40,20.70,16.70,0.10,17.40
S144,1486928353,20.80,13.40,20.70,16.60,0.10,17.40
S144,1486928652,20.80,13.50,20.70,16.60,0.10,17.40
S144,1486928951,20.80,13.50,20.80,16.70,0.10,17.40
S144,1486929250,20.80,13.50,20.80,16.70,0.10,17.40
S144,1486929549,20.80,13.50,20.70,16.80,0.10,17.40
S144,1486929848,20.80,13.60,20.70,16.90,0.10,17.40
S144,1486930147,20.80,13.60,20.70,17.00,0.10,17.40
S144,1486930446,20.80,13.70,20.70,16.90,0.10,17.40
S144,1486930745,20.80,13.80,20.80,17.00,0.10,17.40
S144,1486931044,20.80,14.10,20.90,17.30,0.10,17.40
S144,1486931343,20.80,14.40,21.00,17.10,0.10,17.40
S144,1486931642,20.80,14.40,21.10,17.50,0.10,17.40
S144,1486931941,20.80,14.10,21.00,17.10,0.10,17.40
S144,1486932240,20.80,13.90,20.90,17.00,0.10,17.40
S144,1486932539,20.80,14.00,20.70,17.50,0.10,17.40
S144,1486932838,20.80,14.00,20.40,17.40,0.10,17.40
S144,1486933137,20.80,13.90,20.30,17.40,0.10,17.40
S144,1486933436,20.70,13.80,20.20,17.50,0.10,17.40
S144,1486933735,20.70,13.80,20.10,17.60,0.10,17.40
S144,1486934034,20.60,13.80,20.00,17.60,0.10,17.40
S144,1486934333,20.60,13.80,19.90,17.70,0.10,17.40
S144,1486934632,20.50,13.80,19.90,17.70,0.10,17.40
S144,1486934931,20.50,13.90,19.80,17.70,0.10,17.40
S144,1486935230,20.40,13.80,19.70,17.80,0.10,17.40
S144,1486935529,20.40,13.90,19.70,17.80,0.10,17.40
S144,1486935828,20.30,13.90,19.60,17.90,0.10,17.40
S144,1486936127,20.30,13.90,19.60,17.90,0.10,17.40
S144,1486936426,20.20,13.90,19.60,17.90,0.10,17.40
S144,1486936725,20.20,13.90,19.50,18.00,0.10,17.40
S144,1486937024,20.20,14.00,19.50,18.10,0.10,17.40
S144,1486937323,20.10,14.10,19.40,18.20,0.10,17.40
S144,1486937622,20.10,14.10,19.30,18.30,0.10,17.40
S144,1486937921,20.10,14.20,19.30,18.30,0.10,17.40
S144,1486938220,20.00,14.10,19.30,18.30,0.10,17.40
S144,1486938519,20.00,14.20,19.20,18.20,0.10,17.40
S144,1486938818,19.90,14.10,19.20,18.20,0.10,17.40
S144,1486939117,19.90,14.20,19.20,18.30,0.10,17.40
