Device,Time,DHT1-OUT Temp,DHT1-OUT Hum,DHT2-IN Temp,DHT2-IN Hum,Soil,Infrared
S148,1486911899,20.80,6.30,20.90,13.50,0.20,17.60
S148,1486912198,20.80,6.30,20.90,13.20,0.20,17.60
S148,1486912497,20.80,6.50,20.90,13.40,0.20,17.60
S148,1486912796,20.90,6.60,20.90,13.40,0.20,17.60
S148,1486913095,20.90,7.10,21.00,13.60,0.20,17.60
S148,1486913394,20.90,6.90,21.00,13.80,0.20,17.60
S148,1486913693,20.90,7.40,21.00,14.30,0.20,17.60
S148,1486913992,20.90,7.00,20.90,13.90,0.20,17.60
S148,1486914291,20.90,7.00,20.90,13.90,0.20,17.60
S148,1486914590,20.90,6.90,20.90,13.80,0.20,17.60
S148,1486914889,20.90,6.80,20.90,13.70,0.20,17.60
S148,1486915188,20.90,7.00,20.90,13.90,0.20,17.60
S148,1486915487,20.90,7.70,21.00,13.90,0.20,17.60
S148,1486915786,21.00,7.40,21.10,14.20,0.20,17.60
S148,1486916085,21.00,8.00,21.10,14.80,0.20,17.60
S148,1486916385,21.00,7.60,21.20,14.90,0.20,17.60
S148,1486916684,21.00,7.90,21.20,14.90,0.20,17.60
S148,1486916983,21.00,8.10,21.20,14.90,0.20,17.60
S148,1486917282,21.00,7.90,21.10,14.80,0.20,17.60
S148,1486917581,21.00,8.20,21.10,14.80,0.20,17.60
S148,1486917880,21.00,8.20,21.10,14.80,0.20,17.60
S148,1486918180,21.00,8.30,21.10,14.80,0.20,17.60
S148,1486918479,21.00,8.40,21.10,14.80,0.20,17.60
S148,1486918778,21.00,8.30,21.10,14.80,0.20,17.60
S148,1486919078,21.00,8.50,21.10,14.80,0.20,17.60
S148,1486919377,21.00,8.30,21.10,14.80,0.20,17.60
S148,1486919676,21.00,8.50,21.10,14.80,0.20,17.60
S148,1486919976,21.00,8.50,21.10,15.00,0.20,17.60
S148,1486920275,21.00,8.50,21.00,14.90,0.20,17.60
S148,1486920574,21.00,8.60,21.00,14.80,0.20,17.60
S148,1486911899,21.40,9.00,21.20,15.20,0.20,17.60
S148,1486912198,21.30,9.00,21.20,15.50,0.20,17.60
S148,1486912497,21.30,9.00,21.20,15.50,0.20,17.60
S148,1486912796,21.30,9.00,21.10,15.40,0.20,17.60
S148,1486913095,21.20,8.90,21.10,15.40,0.20,17.60
S148,1486913394,21.20,8.80,21.10,15.30,0.20,17.60
S148,1486913693,21.20,8.80,21.10,15.30,0.20,17.60
S148,1486913992,21.20,8.90,21.10,15.40,0.20,17.60
S148,1486914291,21.10,9.00,21.10,15.50,0.20,17.60
S148,1486914590,21.10,8.90,21.10,15.30,0.20,17.60
S148,1486914889,21.10,8.90,21.00,15.30,0.20,17.60
S148,1486915188,21.10,8.90,21.00,15.30,0.20,17.60
S148,1486915487,21.10,8.90,21.10,15.30,0.20,17.60
S148,1486915786,21.10,8.90,21.10,15.30,0.20,17.60
S148,1486916085,21.10,8.90,21.10,15.30,0.20,17.60
S148,1486916385,21.10,9.00,21.10,15.40,0.20,17.60
S148,1486916684,21.10,9.00,21.00,15.30,0.20,17.60
S148,1486916983,21.10,9.10,21.00,15.40,0.20,17.60
S148,1486917282,21.00,8.90,21.00,15.30,0.20,17.60
S148,1486917581,21.00,8.90,21.00,15.40,0.20,17.60
S148,1486917880,21.10,9.30,21.00,15.80,0.20,17.60
S148,1486918180,21.00,9.30,21.00,15.70,0.20,17.60
S148,1486918479,21.00,9.40,21.00,15.80,0.20,17.60
S148,1486918778,21.00,9.40,21.00,15.90,0.20,17.60
S148,1486919078,21.00,9.40,21.00,15.90,0.20,17.60
S148,1486919377,21.00,9.60,21.00,16.00,0.20,17.60
S148,1486919676,21.00,9.60,21.00,16.10,0.20,17.60
S148,1486919976,21.00,9.70,21.00,16.10,0.20,17.60
S148,1486920275,21.00,9.90,21.00,16.40,0.20,17.60
S148,1486920574,21.00,9.90,21.00,16.40,0.20,17.60
S148,1486920873,21.00,9.70,21.10,16.20,0.20,17.60
S148,1486921173,21.00,9.80,21.00,16.20,0.20,17.60
S148,1486921472,21.00,9.70,21.00,16.20,0.20,17.60
S148,1486921771,21.00,9.80,21.00,16.30,0.20,17.60
S148,1486922070,20.90,10.30,20.90,16.70,0.20,17.60
S148,1486922370,21.00,10.20,20.90,16.70,0.20,17.60
S148,1486922669,20.90,10.10,20.90,16.60,0.20,17.60
S148,1486922969,20.90,10.00,21.00,16.50,0.20,17.60
S148,1486923268,20.90,10.00,21.00,16.50,0.20,17.60
S148,1486923567,20.90,10.00,21.00,16.50,0.20,17.60
S148,1486923867,20.90,10.00,21.00,16.50,0.20,17.60
S148,1486924166,20.90,10.10,20.90,16.50,0.20,17.60
S148,1486924465,20.90,10.30,20.90,16.70,0.20,17.60
S148,1486924765,20.90,10.30,20.90,16.70,0.20,17.60
S148,1486925064,20.90,10.30,20.90,16.80,0.20,17.60
S148,1486925363,20.90,10.30,20.90,16.70,0.20,17.60
S148,1486925662,20.90,10.30,20.90,16.70,0.20,17.60
S148,1486925962,20.90,10.30,20.90,16.70,0.20,17.60
S148,1486926261,20.90,10.40,20.90,16.80,0.20,17.60
S148,1486926560,20.90,10.50,20.90,16.90,0.20,17.60
S148,1486926859,20.90,10.50,20.90,16.90,0.20,17.60
S148,1486927158,20.90,10.80,20.90,17.10,0.20,17.60
S148,1486927457,20.90,11.00,20.90,17.30,0.20,17.60
S148,1486927756,20.90,11.30,21.10,17.20,0.20,17.60
S148,1486928055,21.00,11.40,21.20,17.30,0.20,17.60
S148,1486928354,21.00,11.10,21.20,17.20,0.20,17.60
S148,1486928653,21.00,11.00,21.10,17.20,0.20,17.60
S148,1486928952,21.00,11.00,20.90,17.20,0.20,17.60
S148,1486929251,21.00,11.00,20.80,17.40,0.20,17.60
S148,1486929550,20.90,10.80,20.70,17.30,0.20,17.60
S148,1486929849,20.90,10.70,20.50,17.30,0.20,17.60
S148,1486930148,20.80,10.60,20.40,17.30,0.20,17.60
S148,1486930447,20.80,10.70,20.40,17.30,0.20,17.60
S148,1486930746,20.70,10.70,20.30,17.30,0.20,17.60
S148,1486931045,20.70,10.70,20.20,17.40,0.20,17.60
S148,1486931344,20.70,10.70,20.20,17.40,0.20,17.60
S148,1486931643,20.60,10.70,20.10,17.40,0.20,17.60
S148,1486931942,20.50,10.70,20.10,17.50,0.20,17.60
S148,1486932241,20.50,10.80,20.00,17.50,0.20,17.60
S148,1486932540,20.40,10.80,20.00,17.50,0.20,17.60
S148,1486932839,20.40,10.90,20.00,17.60,0.20,17.60
S148,1486933138,20.30,10.90,19.90,17.60,0.20,17.60
S148,1486933437,20.30,10.90,19.80,17.60,0.20,17.60
S148,1486933736,20.30,10.90,19.80,17.70,0.20,17.60
S148,1486934035,20.20,11.00,19.80,17.80,0.20,17.60
S148,1486934334,20.20,11.10,19.70,17.90,0.20,17.60
S148,1486934633,20.10,11.00,19.70,17.90,0.20,17.60
S148,1486934932,20.10,11.10,19.60,17.80,0.20,17.60
S148,1486935231,20.10,11.10,19.60,17.80,0.20,17.60
S148,1486935530,20.00,11.10,19.60,17.90,0.20,17.60
S148,1486935829,20.00,11.20,19.50,17.90,0.20,17.60
S148,1486936128,20.00,11.20,19.50,18.00,0.20,17.60
S148,1486936427,19.90,11.30,19.50,18.00,0.20,17.60
S148,1486936726,19.90,11.30,19.50,18.00,0.20,17.60
S148,1486937025,19.90,11.90,19.40,18.40,0.20,17.60
