Device,Time,DHT1-OUT Temp,DHT1-OUT Hum,DHT2-IN Temp,DHT2-IN Hum,Soil,Infrared
S306,1486911899,21.00,9.90,21.00,11.80,0.20,17.60
S306,1486912198,21.00,10.20,21.00,12.10,0.20,17.60
S306,1486912497,21.00,10.30,21.00,12.20,0.20,17.60
S306,1486912796,21.00,10.30,21.00,12.30,0.20,17.60
S306,1486913095,20.90,10.40,21.00,12.40,0.20,17.60
S306,1486913394,21.10,11.30,21.10,13.10,0.20,17.60
S306,1486913693,21.00,10.90,21.00,12.70,0.20,17.60
S306,1486913992,21.00,11.00,21.00,12.90,0.20,17.60
S306,1486914291,21.00,10.90,21.00,12.80,0.20,17.60
S306,1486914590,20.90,10.70,21.00,12.60,0.20,17.60
S306,1486914889,20.90,10.70,20.90,12.60,0.20,17.60
S306,1486915188,20.90,10.80,20.90,12.70,0.20,17.60
S306,1486915487,21.10,13.50,21.30,15.00,4.10,17.60
S306,1486915786,21.40,13.50,21.30,13.50,0.20,17.60
S306,1486916085,22.10,18.50,21.10,13.50,0.20,17.60
S306,1486916385,21.70,13.50,21.10,13.50,0.20,17.60
S306,1486916684,21.70,11.70,21.00,13.70,0.20,17.60
S306,1486916983,21.60,12.00,21.10,13.90,0.20,17.60
S306,1486917283,21.60,11.90,21.10,13.90,0.20,17.60
S306,1486917582,21.50,12.00,21.10,13.80,0.20,17.60
S306,1486917881,21.40,12.40,21.10,14.20,0.20,17.60
S306,1486918181,21.30,12.30,21.10,14.20,0.20,17.60
S306,1486918480,21.30,12.70,21.10,14.50,0.20,17.60
S306,1486918780,21.20,12.40,21.10,14.20,0.20,17.60
S306,1486919079,21.20,12.40,21.10,14.20,0.20,17.60
S306,1486919378,21.10,12.50,21.10,14.30,0.20,17.60
S306,1486919677,21.10,12.70,21.10,14.40,0.20,17.60
S306,1486919977,21.10,12.60,21.10,14.40,0.20,17.60
S306,1486920276,21.00,12.50,21.10,14.30,0.20,17.60
S306,1486920575,21.00,12.60,21.00,14.30,0.20,17.60
S306,1486920874,21.00,12.80,21.10,14.50,0.20,17.60
S306,1486921174,21.00,13.40,21.10,14.60,0.20,17.60
S306,1486921473,21.00,13.10,21.10,14.70,0.20,17.60
S306,1486921772,20.90,13.10,21.20,14.80,0.20,17.60
S306,1486922071,20.90,13.30,21.10,14.70,0.20,17.60
S306,1486922371,20.80,13.10,21.00,14.60,0.20,17.60
S306,1486922670,20.90,13.30,21.00,14.60,0.20,17.60
S306,1486922969,20.90,13.30,21.10,14.70,0.20,17.60
S306,1486923268,20.90,13.30,21.10,14.70,0.20,17.60
S306,1486923567,20.80,13.30,21.00,14.60,0.20,17.60
S306,1486923867,20.80,13.30,21.00,14.60,0.20,17.60
S306,1486924166,20.80,13.30,21.00,14.60,0.20,17.60
S306,1486924465,20.80,13.30,21.00,14.60,0.20,17.60
S306,1486924764,20.80,13.30,20.90,14.60,0.20,17.60
S306,1486925063,20.70,13.20,21.00,14.60,0.20,17.60
S306,1486925362,20.70,13.20,21.00,14.60,0.20,17.60
S306,1486925661,20.70,13.20,21.00,14.60,0.20,17.60
S306,1486925961,20.70,13.20,20.90,14.60,0.20,17.60
S306,1486926260,20.70,13.20,21.00,14.60,0.20,17.60
S306,1486926559,20.70,13.20,20.90,14.60,0.20,17.60
S306,1486926858,20.80,13.30,21.00,14.60,0.20,17.60
S306,1486927157,20.80,13.30,21.00,14.60,0.20,17.60
S306,1486927456,20.70,13.20,21.00,14.60,0.20,17.60
S306,1486927755,20.70,13.20,20.90,14.60,0.20,17.60
S306,1486928054,20.70,13.20,20.90,14.60,0.20,17.60
S306,1486928353,20.80,13.30,20.90,14.60,0.20,17.60
S306,1486928652,20.80,13.30,21.00,14.90,0.20,17.60
S306,1486928951,20.80,13.30,21.00,14.90,0.20,17.60
S306,1486929250,20.80,13.70,21.00,15.40,0.20,17.60
S306,1486929549,20.80,13.30,21.00,15.10,0.20,17.60
S306,1486929848,20.70,13.20,20.90,15.10,0.20,17.60
S306,1486930147,20.70,13.20,20.90,15.20,0.20,17.60
S306,1486930446,20.80,13.60,20.90,15.20,0.20,17.60
S306,1486930745,21.60,13.80,22.70,14.10,0.20,17.60
S306,1486931044,21.40,13.70,21.90,14.80,0.20,17.60
S306,1486931343,21.30,13.60,21.30,14.90,0.20,17.60
S306,1486931642,21.30,13.60,21.10,15.20,0.20,17.60
S306,1486931941,21.20,13.60,21.00,15.20,0.20,17.60
S306,1486932240,21.10,13.50,21.00,15.20,0.20,17.60
S306,1486932539,21.00,13.40,21.00,15.40,0.20,17.60
S306,1486932838,21.00,14.10,21.00,15.90,0.20,17.60
S306,1486933137,20.90,14.00,21.00,15.80,0.20,17.60
S306,1486933436,20.90,13.90,20.90,15.60,0.20,17.60
S306,1486933735,20.90,13.80,20.90,15.50,0.20,17.60
S306,1486934034,20.90,13.80,20.90,15.50,0.20,17.60
S306,1486934333,20.90,13.80,21.00,15.60,0.20,17.60
S306,1486934632,20.90,13.90,20.90,15.50,0.20,17.60
S306,1486934931,20.80,13.90,20.90,15.60,0.20,17.60
S306,1486935230,20.80,14.00,20.90,15.70,0.20,17.60
S306,1486935529,20.80,14.10,20.90,15.80,0.20,17.60
S306,1486935828,20.80,14.20,20.90,15.80,0.20,17.60
S306,1486936127,20.80,14.20,20.90,15.80,0.20,17.60
S306,1486936426,20.80,14.20,20.90,15.90,0.20,17.60
S306,1486936725,20.80,14.30,20.90,15.90,0.20,17.60
S306,1486937024,20.70,14.30,20.90,15.90,0.20,17.60
S306,1486937323,20.70,14.30,20.80,16.00,0.20,17.60
S306,1486937622,20.70,14.30,20.80,15.90,0.20,17.60
S306,1486937921,20.70,15.00,21.00,16.70,0.20,17.60
S306,1486938220,20.80,15.10,21.00,16.40,0.20,17.60
S306,1486938519,20.80,15.00,21.00,16.40,0.20,17.60
S306,1486938818,20.80,15.00,21.00,16.60,0.20,17.60
S306,1486939117,20.90,15.10,21.00,16.50,0.20,17.60
S306,1486939416,20.90,14.90,21.10,16.40,0.20,17.60
S306,1486939715,20.90,14.90,21.00,16.30,0.20,17.60
S306,1486940014,20.90,14.90,20.80,16.50,0.20,17.60
